00fetchFileNameInDirectory.bat,
00filelist.csv,
ID01.csv,dI
ID02.csv,dI
ID03.csv,dI
ID11.csv,dII
ID12.csv,dII
ID13.csv,dII
ID21.csv,dPRE
ID22.csv,dPRE
ID23.csv,dPRE
ID29.csv,H
ID30.csv,H
ID31.csv,H
