,Gap:5,Gap:15,Gap:30,Gap:50,Gap:100,Gap:500
0,0.9970570500567838,0.9919377733506135,0.9804812927519999,0.9655649532253092,0.9250192109668651,0.8430793521910727
1,0.9996716989544729,0.9992863903173227,0.998503385432645,0.9938041196802173,0.8902285850995741,0.7446567115767484
2,0.9940268708121873,0.9808407184659322,0.9747396704026533,0.9614027404289462,0.9709949883183078,0.917943342074696
3,0.9999378886920983,0.9997791121204906,0.9995787987610695,0.9947759856897411,0.9420682884039648,0.7342369644207034
4,0.9997012746926867,0.9991631858876094,0.997962908919122,0.993973909312509,0.8906927833697519,0.7360449040293945
5,0.9945064434227164,0.9890625004830608,0.9788058444812757,0.9639289517957432,0.9514985394785543,0.9149884757014592
6,0.9999090104872252,0.9989031086066403,0.9946165075424596,0.9831196485672647,0.9730128463667799,0.917711027016698
7,0.9997807360818639,0.9988233041829876,0.9985778234234892,0.9970656461814469,0.9335690716268554,0.7605523081418116
8,0.9991343977614655,0.9979400346638588,0.9947930401476,0.9923650976582035,0.9382489257724231,0.8586077252425408
9,0.9959683863735191,0.9877049002483794,0.9754766564030696,0.963890403623857,0.9562559303301684,0.7233124150237846
10,0.997505038394684,0.9931154906511277,0.9859308630496556,0.9835845915554949,0.9685468664194904,0.799016473901208
11,0.9986822440494474,0.995431675551901,0.9912931863610928,0.9843550915491021,0.9502894691584156,0.906147209393127
12,0.9989909262208971,0.997306397223905,0.9954244759564811,0.9939594215507925,0.9688918021455525,0.923520618747761
13,0.9995873720094727,0.9987070164461386,0.9960910443411416,0.984356268395502,0.9783867877579271,0.8878372262414916
14,0.9976363404602467,0.9948690697588878,0.9928342331020191,0.9913440953137853,0.9632635935695016,0.7646278087244478
15,0.9997973130083295,0.9992612237340188,0.9975428247889535,0.9956919170005424,0.977429840658125,0.9174253614874327
16,0.9993409439582229,0.9987615658360833,0.9983262081891208,0.9947243779090607,0.8987892154614754,0.8289593395887265
17,0.998875921913433,0.9958934248239018,0.99252874883875,0.9907669002181921,0.9685773308913099,0.8927136536075025
18,0.9987026841173647,0.9924380424380772,0.9794326347758149,0.9619261686952519,0.9535998546407496,0.7514454910210616
19,0.999947526358648,0.9997971755886838,0.9997604368316941,0.9939492009640226,0.9669685234091515,0.760788438623674
20,0.9999053779946977,0.9986891781222528,0.9978998574425038,0.996001255916502,0.8926397887246766,0.8358774819666537
21,0.9986296008216339,0.9968277510523111,0.9961353546082126,0.9945048904517142,0.9335814964402608,0.7305678912115963
22,0.9971541405688082,0.9821948693874105,0.9749003019187079,0.9641153701340033,0.9525060873596148,0.810827586430483
23,0.9992187541816603,0.9979911570989147,0.9948919469402555,0.9924361442780879,0.9464842206145281,0.9251400609020624
24,0.9998517733883683,0.9995799527870423,0.9979617385561055,0.9960669897676399,0.9571205712860076,0.8974088134694451
25,0.9994127565743398,0.9989374021445612,0.9966780410054468,0.9939045278799522,0.9743436704228102,0.7345510156088324
26,0.9992740680262376,0.9990434903292169,0.99858492440834,0.9966017981113756,0.9585300662717278,0.9217633920959994
27,0.9989643249184018,0.9986594240927436,0.9961464912535619,0.9903458470837665,0.9403601082351524,0.9304189708816827
28,0.9995789009545311,0.9952028205276506,0.9907599562556854,0.9901019854485572,0.9377842716509689,0.8994975727840245
29,0.999789186646707,0.9993039143559723,0.9978964343816001,0.994915396366944,0.9682721339511595,0.8623461432001512
30,0.9993289490364786,0.9987502170409432,0.9949232792554245,0.9934655851365816,0.9742605465919596,0.8923292945307206
31,0.9996470298894428,0.9954938805918571,0.992589398829565,0.9922492368935562,0.9658732510497215,0.8990189609935393
32,0.9990409386375969,0.9981330418479232,0.9921100675175112,0.9907542691904946,0.9381640106333083,0.7434670867039742
33,0.9978606316276426,0.995468734027788,0.9943230385062851,0.988059735019368,0.9761463189395523,0.910312683793647
34,0.998857890546744,0.9939947406960438,0.989575017727398,0.9853162062352326,0.960982256955206,0.9199283040898494
35,0.9999650267305601,0.9999023677727885,0.9989566477909061,0.9984535306456249,0.9683971426518678,0.9042338188808866
36,0.9986383524791452,0.9946985129486041,0.9938582221556934,0.9942759265667477,0.9488692791355549,0.7664488168747119
37,0.9986671848388389,0.9971956076282686,0.9948838331840704,0.9901806773026319,0.9620488414407029,0.815302060557584
38,0.9990977376374044,0.9984103387466606,0.9978658032417204,0.9924603415776224,0.9794826201811303,0.7272688473123664
39,0.9976846995608213,0.9958837256801651,0.9955443018104025,0.9905429005756441,0.9719395192647599,0.7960826199566914
40,0.9999281906950408,0.9997865650019097,0.9991537105467222,0.9961295546376908,0.8945667762362928,0.8628016825007823
41,0.9994765409562497,0.9959981974580678,0.9940227694517932,0.9889624783975212,0.9650137172864465,0.8093987810061213
42,0.9944052653698883,0.988128677993825,0.9702423107792849,0.9643648962866852,0.9538300355353836,0.8009248232944949
43,0.9981647629978355,0.997188235767663,0.9965900609916964,0.9955759820088947,0.8896365580008159,0.7257397917910031
44,0.9993102018850103,0.9960265182623851,0.9933350662042418,0.9895648149922335,0.9524595618816181,0.7966396339805001
45,0.9951731817880913,0.987439975673006,0.9778068488240601,0.9636194049980203,0.9411219264948536,0.8347803385806077
46,0.9992831390801531,0.9954578207785018,0.9922338042268455,0.9880450756193945,0.967961181242452,0.887553563081943
