,Seed,Gap:5,Gap:15,Gap:30,Gap:50,Gap:100,Gap:500
41,764,1.9078607647573511,3.0838897144956694,4.149681214063448,5.523467499106408,8.970850782892823,12.00731222344049
42,955,0.5896851256323462,1.9383371402625933,2.636833022842618,2.7177982577082123,5.596750118602126,8.65834335786865
43,1052,1.4434566227889383,2.0539553240904502,2.178902562505464,3.0488636022759743,6.684333480415055,10.77824193264937
44,844,1.455644437734794,2.4135065819906925,2.7534712706214988,2.826840349235751,4.76503435871226,8.02152879973095
45,1059,0.766297959736228,1.2317085698823829,1.3754110179549364,2.272022528780107,6.05017346779954,10.510097166845506
46,903,1.4387864893632414,2.469556648319628,2.646493145177322,3.185426714570267,6.0830391347561426,9.007443796466047
47,669,1.557101582850573,2.335082003721805,3.6745780487330886,4.95249445694248,10.251985020435116,15.275962150707148
48,696,2.3068091555414236,3.337527740552401,4.525121503498505,5.826140639430243,10.233587053523937,15.031636109481708
49,1092,1.1807960469712393,2.101464382729066,2.436748935152514,3.4006201803154035,5.911622439347375,9.863766355089513
50,1027,0.3357548981839503,0.9764472555387366,2.5494547600912836,2.8130175724925697,5.6713110414411,9.18455994236136
51,538,1.1902577050263734,1.5382576766436842,1.6879368112081448,2.609035596048279,6.8328328795487865,14.163099305609265
52,612,0.9144567082307762,1.6867734617194345,3.8160889734492547,5.716081161726811,9.498560861563718,13.968978530623035
53,1132,0.8114436702949218,2.000560773878958,2.337362650836519,2.5276929465583358,5.360634228053338,9.237958465616249
54,1179,0.638105721605878,1.7923624343044509,2.250942346440583,2.5186906479203595,5.285988208503445,9.54568082611711
55,736,2.0256349274304153,3.587383638319171,5.6581925574680145,6.374197847986209,10.262783910570489,12.959728814594877
56,837,1.437811635609906,2.3780403098111966,3.174668384164101,3.3689719436907173,5.080231224947776,8.545053965883739
57,964,1.6613112687875011,2.551433894631877,2.700304297262195,2.8109233288619464,6.3097730639778735,9.094783501114078
58,756,2.6343858454960776,3.987571831107815,4.803018306958928,6.175004342631665,9.59782995664189,12.108038610380524
59,858,1.308542192540187,1.5197337193331175,1.7018349768053842,3.0173363359455987,5.625337280347451,8.798708669848686
60,586,1.3567305890244443,1.850103451655712,2.5280257493878784,3.8851284688274244,9.044198817419844,14.64253440484165
61,611,0.9648912596854562,1.673755721868954,3.704070005358834,5.624290321032085,9.48916789540409,14.009871529761657
62,920,0.8819877616303595,0.9991583670833264,1.7730138857107587,2.881079127296814,5.095993829738352,8.529813111775495
63,1118,0.46828765289648633,2.1780014714004032,2.9087833799618603,3.1057271648775653,5.866480350208553,10.120114297989655
64,524,0.48360675217156945,1.4654365241775975,2.0266037665751484,2.3296715652200266,5.898182653079321,13.791919732795437
65,1178,0.5446934645053286,1.7121845681798384,2.211604534227591,2.4931763296807827,5.123270127871531,9.413418663026022
66,901,1.2188922271297258,2.4752278004356194,2.7763927499882515,3.372964997917011,6.2462551877010455,9.113880374435956
67,553,0.4604370135099731,0.8379661835262775,1.3164475728270546,2.1404681819961655,7.701272010368032,14.642898278496354
68,804,1.9523200458463126,3.2852770703628877,4.475583413061212,5.151926276979554,6.683074779061195,10.540656538812428
69,726,1.9393495911753311,3.346506034061007,5.1069877238828445,6.397735157305075,10.50985702966847,13.693442801982714
70,747,2.222356199613036,4.4075217409336895,5.419321077610386,6.28733381180137,10.03641714443095,12.507653293651433
71,1082,0.4795305238203076,1.3896097088813775,2.250817761282251,3.3288622098083414,5.24465916945054,9.646848903892778
72,1097,1.450046898114068,1.8602311412957666,2.200035690323869,3.2463794061165516,5.732345669623527,9.779681799919857
73,917,0.5210111399616187,0.9712640721888388,1.4486925275087446,2.4085052136113947,5.111268933108683,8.402020161428169
74,619,1.0202657654713958,2.4980081801706864,4.343431293460222,5.903457735608759,9.80385310039545,13.916605235831069
75,728,1.9122652202490933,3.392694470648983,5.228325715990214,6.386592096657325,10.479689514309134,13.567925954040852
76,689,1.8351891557113686,3.489669073302879,4.4455325208887295,5.640769787126831,10.201338260223276,15.207574787025461
77,606,1.208030709069502,1.7895440064389285,3.200357523493717,4.890041616454424,9.323951030302526,14.009891546079935
78,507,1.5619565796468824,2.154570979959509,2.5684133342443927,2.843457328563351,5.93770238312579,13.215713212501507
79,594,0.7833087707910625,1.531680772845522,2.2008003438916455,4.330628892764006,8.88519662207312,14.14386065284631
80,1061,0.7833087707910625,1.0891294820192305,1.2676128748354847,2.2498208316524444,6.092160036402679,10.388823322592536
81,503,1.6702336106297817,2.4806599089450874,2.963982708132935,3.2685039911061167,5.576822881286696,13.06397391569634
82,605,1.171497356892859,1.8315181618923573,3.0989477706915163,4.75265961495158,9.272408851003512,13.996394055282853
83,705,1.4444276667082416,2.9188885322328897,4.274577576844278,5.976491616919714,10.102281190383653,14.470752989806018
84,576,0.42364230035957695,1.6253046653436658,2.128776213229643,2.8372373661936767,8.984719376645057,14.811131009977867
85,547,0.5594244297962258,0.9159887192030451,1.3690759807045891,2.4072241247003863,7.52740366560984,14.633760396900652
86,735,1.9781475837641618,3.548320402397544,5.637885627308064,6.373757893136048,10.23695701070564,12.977827417823832
87,514,0.9107693677758073,1.7799594795213969,2.478624263361263,2.6200829277932676,6.079534548408656,13.553119357083341
88,1088,0.904280343072367,2.0314410313984883,2.430641929756386,3.178552635906164,5.568670877770052,9.720548512112474
89,544,0.625231308851487,1.000280386939479,1.3126076592333136,2.5578006887622062,7.359984881351976,14.558370724789357
90,841,1.2702647875140856,2.3414382644824316,2.9442377918547917,3.0374370044175114,4.995735702608744,8.16775872988777
91,567,0.6502943808986659,1.1218524860964798,2.2282789648652157,2.831102791737952,9.027564195909832,14.937033666750493
92,1091,1.0016811443641942,2.092772596258913,2.4713728328992315,3.363557126785366,5.869347736259173,9.880837973459935
93,1069,0.5654077489762195,0.8312462179268685,1.7657233713457658,2.159381311864128,5.4854112333832346,10.055900961082076
94,1040,1.4072562533693798,2.452921844428356,2.945475726844697,3.0980427305826472,6.0328601019362695,9.812030341775879
95,1199,0.8309087930223926,1.1662192342349251,1.5041539043699643,1.6215043941600733,5.616157285764069,10.012499199157219
96,664,1.6335654792465402,2.643100203852506,3.422976700128739,4.795129796997207,10.179405820594232,14.883752203025097
97,769,1.7144759929652824,2.8396084821722654,4.079619812271147,5.563229572413723,8.78061904946089,12.008503250133586
98,919,0.704524278344857,0.8720756757851523,1.623923777528224,2.6991617069673586,5.082549075390981,8.49624640818541
99,541,0.9166008066213024,1.2250882738577211,1.4266512212993747,2.658439824313357,7.105841916606545,14.352661017909133
