,Gap:5,Gap:15,Gap:30,Gap:50,Gap:100,Gap:500
36,0.0005267119807402214,0.0017555450229754022,0.0024569148701566383,0.002760252121607428,0.010910369045133258,0.05245497196476008
37,0.0005182208156331196,0.0012674011674665062,0.0022614769382288784,0.004054966836784281,0.008841552809770248,0.05098499554748238
38,0.00041571377473372987,0.0008466740202938228,0.0013405579417383323,0.0030861259357640746,0.006640299340341505,0.05856092005690227
39,0.000702536416630391,0.001293356858274961,0.0016550056157462534,0.0032146832173336653,0.008852218255455365,0.05095820730510706
40,8.413649163306523e-05,0.0002769882238320832,0.0008303961597227522,0.0023188138092412897,0.019607031306650324,0.04139324102063772
41,0.0002703980567666607,0.0014548423676060773,0.0024525223446531736,0.004192215517062486,0.007641969220455034,0.05085093097435102
42,0.001167955330754298,0.002778180776483555,0.006258435169641411,0.008358431627489239,0.011542584862408691,0.05584552492514342
43,0.0006084033841403186,0.0010920525370173852,0.001528452615283595,0.0022414910092539435,0.020903121654657193,0.06175287870258835
44,0.000340214269368975,0.0015089790812363771,0.002597830017890144,0.00426803881731777,0.009668135995057385,0.054813223093144674
45,0.0010451665258958969,0.0028400631600525557,0.005382836961971982,0.008892886647021802,0.01386511844766399,0.04765861090215844
46,0.0003453821982728683,0.001605312537750518,0.002956548307552658,0.004510918695578874,0.006460442735386246,0.0377798661367526
47,0.00011473051490511373,0.00030556628577169646,0.000572730816348057,0.0017016483635524677,0.0096099109915453,0.03575637814611038
48,0.00040925327776008587,0.002010445343860476,0.00460465401825841,0.007155348790388471,0.011191341603771002,0.05389494713664891
49,0.00024219341280908388,0.0006593582474260756,0.0011924167597349336,0.0032860993933627445,0.011007372631293125,0.03982732323756338
50,0.00028218093931926325,0.00045478104965693413,0.0009209214796617375,0.0019690156872689013,0.01012422782778846,0.05327730418691134
51,0.00015951045717707254,0.0008281185263120272,0.0023274845974462274,0.004248418214262277,0.008699781714270676,0.054646304991479204
52,0.0004717878551301176,0.0007689020514082063,0.0018410808835291684,0.0031581167172503306,0.011758530640464556,0.03382564301860429
53,0.000467539625685883,0.001631857706691119,0.003194729553101511,0.005508551584767723,0.00993947824655037,0.04034568215195913
54,0.0006565585808573851,0.001173381343977288,0.002012899837615402,0.0033004928785579,0.009180532105954048,0.05249341976105767
55,0.0006512139288215,0.002161863404051432,0.004029108274483498,0.005024677586779442,0.011362051028792336,0.03778726739103892
56,0.0006314696880564513,0.001677633474951906,0.0029073841292438134,0.003223281814851549,0.01125493391116928,0.06610897639297614
57,0.00042416398303515883,0.0015509279328145059,0.0024449924619839845,0.004158996324447024,0.018665552482966814,0.040704796566998075
58,0.00018196602720727857,0.0007211789540235753,0.0012818290268474157,0.002538363309950194,0.009541049321020454,0.05545971123794295
59,0.0002567106659742811,0.0009718412999311663,0.002514779009093446,0.004049595731933581,0.01943085206559318,0.054367536668750015
60,0.0003732986031963076,0.0016944340087514526,0.004835616911157812,0.008888575564735966,0.021078545057528,0.05787625342369981
61,0.0002895709105049277,0.0008085577482760033,0.0016457715358958946,0.0028616743834359686,0.007641715206899975,0.033637489758643856
62,0.0010926786694328056,0.002750459012576768,0.006110162124193795,0.008154950250916271,0.008298867026629839,0.047440357357294516
63,0.0008619676449224768,0.0026598091334589778,0.005414679103320111,0.009972006954790712,0.010174214928425192,0.03175490211450633
64,8.968823942837816e-05,0.00031482901113710223,0.0005610396633173197,0.0020373512628141643,0.009810401592323135,0.04559368297223505
65,0.00041778608585027417,0.0009835777783336564,0.0015883520038539193,0.0023076178480986695,0.010540481536386974,0.03313576528896224
66,0.0008237985406928578,0.002297212362207823,0.003939244013237961,0.005449200841243402,0.00537368428859136,0.03677145741946291
67,0.000658539748378839,0.001672116131054908,0.002975354693989313,0.003373234305258444,0.009027409815007319,0.04121911856718308
68,0.000613386697233559,0.0022404304788167036,0.00398210087744213,0.004712222241214758,0.008742406742455903,0.0427186286932262
69,0.0008140986857623242,0.0015743293409039689,0.003070149029473991,0.004035147379052184,0.013758883607681367,0.03770800832785894
70,0.0005796420204323352,0.0017176492968925315,0.003987502739158768,0.0055755308907783855,0.007283022062505913,0.04498996790885843
71,0.0006012134224541563,0.0019573340423210683,0.0037724534652314773,0.005191071814235683,0.021013564411361922,0.05553524220799021
72,0.00021865997207365807,0.0007415709772611426,0.0018658230448001876,0.003206365969863123,0.008443347643108886,0.04018102077272256
73,0.00020103428200236647,0.0006078398595183572,0.002026554230219583,0.0027355056224860792,0.017271494217894465,0.037035204347844054
74,0.0008153304179759797,0.0031993118367997573,0.007054385488227537,0.009841952875882373,0.007664398583285323,0.034356572196807114
75,0.000675345798154983,0.0009664429617702099,0.0016831035625237331,0.0024746490933253732,0.008404231557421631,0.036431645614037625
76,0.0010343698237604154,0.002310350224552212,0.004789178551458935,0.008506701964690621,0.005226949487047449,0.057547355631272966
77,0.0005093461055982667,0.0011710649492512114,0.0014811648465024774,0.0025810807320077915,0.016110300050117883,0.03198805724581162
78,0.0008370295007415155,0.000867684153687184,0.0025832849521960923,0.0031887436870220495,0.012236207183457526,0.05663295975697627
79,0.000590300733667066,0.0016317443657788587,0.0029496214505733997,0.003997283814677117,0.008609636464527911,0.05440527051437995
80,0.00020135402529245864,0.0024284436844938485,0.005403040379730009,0.008814672072267186,0.01154953403450993,0.052128062607231296
81,0.00039883643758492436,0.0018567525933257834,0.0030400347297679198,0.004668475084643667,0.013565745122771854,0.04089671572372627
82,0.0006934989298272742,0.0008597763806657108,0.0021402581727688027,0.0027001988130949503,0.01894345308513586,0.03672738229812992
83,0.0007445184600411784,0.00047222098879205396,0.001837143569869946,0.0026056656910886174,0.019745697434452918,0.05323675231254424
84,0.0003058899678590574,0.0022077473341339457,0.0037997260043909527,0.004756251515163692,0.010055171531570576,0.03479685063558812
85,0.00020143953931859893,0.0016979320198928097,0.0043407053779371645,0.0069894465309279005,0.005434801007854787,0.03159205841464395
86,0.0007026022663006026,0.0033399685667102664,0.005508035269808278,0.009233214503933225,0.008473328529597146,0.06417735082517416
87,0.0002410048338141932,0.0036344105305949896,0.005561496712153344,0.008469749462713536,0.010117995117000584,0.0586335784647746
88,0.0014034941589659204,0.00036892674824716274,0.0014719265915970703,0.003829301805800684,0.012471468977405843,0.04002823376097546
89,0.0010147071823559247,0.00020164095246563596,0.0008095400320106448,0.001596131488261663,0.008799605314554638,0.04720380084226339
90,0.00024486338933955956,0.002315347140800845,0.00403100114443333,0.005045606416533715,0.008616001852597071,0.032527167616479176
91,3.551924416950939e-05,0.0019641641204880232,0.0030929286536153,0.0036646608760285537,0.018074883946726465,0.05754193063368337
92,0.0007442183214501156,0.0012741982220107648,0.0023445127498405516,0.007125795601331311,0.01969684424761783,0.06616603874819763
93,0.0006430105259838339,0.002543979793022976,0.005013450930785865,0.002950066086133962,0.009815243684076621,0.03644972882600118
94,0.0005272342463056979,0.0016372106976515852,0.0022670668291906327,0.002450666231024176,0.00950810630558645,0.04652900271869243
95,0.0006513502864371902,0.001363933920387314,0.0019876252954391925,0.008117573306378191,0.010192500953717782,0.051984775551147236
96,0.0008136045905232385,0.001296585450085061,0.004133283752594477,0.008771103347780982,0.011354790762876573,0.03810199390030401
97,0.0003401406820002867,0.003025026735762879,0.006522243046125093,0.0038043500997662328,0.008616859361045318,0.03987262338589519
98,0.0004349427173755804,0.0005952281881266031,0.0015246443296207607,0.006711493138654586,0.009669843500512178,0.04964367407401953
99,0.00043316424965074787,0.002687343143031429,0.004724005098455854,0.005879740275549594,0.010652356199313666,0.034560452052109836
