,Gap:5,Gap:15,Gap:30,Gap:50,Gap:100,Gap:500
45,0.10880538418395962,0.29949523275378576,0.569826135726304,0.9360628154795289,1.5715086932136848,5.348850252383623
46,0.040381379697139654,0.17947279865395402,0.33146382501402133,0.5058889512058329,0.8502523836231072,4.186203028603478
47,0.01514301738642737,0.03925967470555244,0.0717891194615816,0.2041503084688727,1.149747616376893,4.00168255748738
48,0.04711160964666293,0.22041503084688727,0.49579360628154795,0.7689287717330342,1.3280987100392596,5.850813236118901
49,0.029164329781267526,0.08076275939427931,0.14750420639371845,0.44812114413909143,1.3056646102075153,4.415591699383063
50,0.03701626472237801,0.05888951205832866,0.11385305664610207,0.23611890072910824,1.200785193494111,5.789680314077398
51,0.019068984856982614,0.09871003925967471,0.269209197980931,0.48625911385305665,1.0757150869321368,6.0235558048233315
52,0.05440269209197981,0.09085810431856421,0.2148065058889512,0.3667975322490185,1.3679192372406057,3.721817162086371
53,0.0538418395961862,0.1867638810992709,0.3639932697700505,0.6146943353897925,1.1676948962422882,4.467750981491868
54,0.07347167694896242,0.1346045989904655,0.2327537857543466,0.3976444195176669,1.085249579360628,5.722938867077959
55,0.0723499719573752,0.23724060572069547,0.44307347167694894,0.5591699383062254,1.3101514301738644,4.189007291082445
56,0.07010656197420079,0.18844643858665172,0.32697700504767246,0.3667975322490185,1.3140773976444196,7.242288278182838
57,0.04879416713404375,0.17442512619181155,0.2787436904094223,0.4677509814918676,2.060011217049916,4.668536174985979
58,0.022994952327537857,0.08637128435221536,0.15367358384744811,0.2955692652832305,1.13684800897364,6.3679192372406055
59,0.03028603477285474,0.11329220415030847,0.284913067863152,0.45877734155916994,2.13067863151991,6.207515423443635
60,0.04374649467190129,0.19068984856982613,0.5165451486259114,0.928771733034212,2.268087492989344,6.352776219854178
61,0.034212002243409985,0.09590577678070668,0.1962983735277622,0.3370723499719574,0.9136287156477846,3.769489624228828
62,0.11385305664610207,0.29332585530005606,0.6343241727425687,0.8592260235558048,0.9977565900168256,5.210319685922602
63,0.09254066180594504,0.2843522153673584,0.5743129556926528,1.0297251822770612,1.206393718452047,3.514301738642737
64,0.011217049915872126,0.03925967470555244,0.06954570947840717,0.23555804823331464,1.1514301738642736,5.093662366797532
65,0.04823331463825014,0.11497476163768929,0.1867638810992709,0.27201346045989905,1.2523836231071228,3.7128435221536735
66,0.08973639932697701,0.2523836231071228,0.4346606842400449,0.6074032529444756,0.7083567021873247,4.091979809310152
67,0.07291082445316882,0.1878855860908581,0.33426808749298936,0.3841839596186203,1.0734716769489625,4.733034212002243
68,0.06898485698261357,0.24621424565339317,0.43970835670218733,0.5255187885586091,1.049915872125631,4.778463264161526
69,0.12170499158721257,0.23443634324172744,0.43241727425687043,0.5490745933819405,1.5692652832305103,4.209758833426808
70,0.06561974200785194,0.1957375210319686,0.44139091418956816,0.6219854178351094,0.8799775659001683,4.991026360067302
71,0.06786315199102635,0.21929332585530006,0.4178351093662367,0.5793606281547953,2.256870443073472,6.0616937745372965
72,0.026360067302299495,0.08973639932697701,0.21704991587212563,0.37184520471116095,1.01402131239484,4.417274256870443
73,0.02411665731912507,0.07291082445316882,0.2333146382501402,0.31744251261918116,1.9068984856982614,4.2787436904094225
74,0.08805384183959619,0.33258553000560853,0.715086932136848,1.01402131239484,0.9276500280426248,3.854739203589456
75,0.07403252944475602,0.11217049915872125,0.19742007851934942,0.2938867077958497,0.997195737521032,4.0532809871003925
76,0.10824453168816602,0.2512619181155356,0.5154234436343241,0.8962422882781829,0.6915311273135165,6.268648345485137
77,0.05776780706674145,0.1346045989904655,0.17274256870443072,0.29949523275378576,1.7818283791362872,3.5445877734155915
78,0.09029725182277061,0.09871003925967471,0.2871564778463264,0.3550196298373528,1.4054963544587773,6.186203028603478
79,0.06618059450364554,0.2417274256870443,0.4212002243409983,0.5451486259113854,1.018508132361189,5.932697700504767
80,0.023555804823331465,0.2619181155356141,0.5681435782389231,0.9237240605720696,1.346045989904655,5.667414469994392
81,0.056085249579360626,0.2063937184520471,0.3415591699383062,0.5232753785754347,1.5389792484576557,4.489624228827818
82,0.07627593942793046,0.10375771172181716,0.24845765563656758,0.31575995513180033,2.0661805945036456,4.092540661805945
83,0.08132361189007291,0.05720695457094784,0.20975883342680876,0.2989343802579921,2.1626472237801457,5.795288839035334
84,0.0358945597307908,0.2417274256870443,0.4189568143578239,0.5305664610207516,1.183959618620303,3.901850813236119
85,0.02411665731912507,0.1878855860908581,0.4677509814918676,0.7504206393718452,0.7268648345485137,3.581043185642176
86,0.07739764441951767,0.34268087492989346,0.5776780706674145,0.9607403252944475,1.002804262478968,7.037577117218172
87,0.02860347728547392,0.3701626472237802,0.5827257431295569,0.8889512058328659,1.1828379136287157,6.420078519349411
88,0.13909141895681434,0.044868199663488505,0.17218171620863712,0.4402692091979809,1.4425126191811553,4.421761076836792
89,0.1065619742007852,0.025799214806505887,0.09927089175546831,0.19966348850252383,1.0476724621424565,5.202467750981492
90,0.029164329781267526,0.2512619181155356,0.44195176668536174,0.5546831183398766,1.0448681996634885,3.64385866517106
91,0.00448681996634885,0.21761076836791923,0.34604598990465507,0.41503084688726866,2.0005608524957936,6.27986539540101
92,0.08132361189007291,0.14638250140213124,0.269209197980931,0.7728547392035895,2.1632080762759394,7.256309590577678
93,0.071228266965788,0.2748177229388671,0.5395401009534493,0.3393157599551318,1.1559169938306226,4.05440269209198
94,0.05945036455412227,0.18227706113292205,0.2568704430734717,0.2865956253505328,1.085249579360628,5.128996074032529
95,0.07291082445316882,0.15703869882220975,0.2310712282669658,0.8553000560852496,1.1957375210319685,5.62983735277622
96,0.08805384183959619,0.15030846887268648,0.4475602916432978,0.9203589455973079,1.3079080201906899,4.220975883342681
97,0.039820527201346045,0.319125070106562,0.6724621424565339,0.43858665171060013,1.015703869882221,4.424004486819967
98,0.050476724621424565,0.07291082445316882,0.17947279865395402,0.7263039820527202,1.190689848569826,5.582725743129557
99,0.04991587212563096,0.2854739203589456,0.50701065619742,0.6477846326416152,1.2613572630398204,3.8665171060011216
