,Seed,Gap:5,Gap:15,Gap:30,Gap:50,Gap:100,Gap:500
17,990,0.023548547566376893,0.07137126136409071,0.10166682439236567,0.19290182902122274,0.8783303007284715,3.62272768788924
18,568,0.027766445088878308,0.06622192059818634,0.22749943508241208,0.3742222833261688,1.8802939117773927,6.515789170503801
19,978,0.025397733135693334,0.07727306106591073,0.14342549381394412,0.22023052362066417,0.9434191420069371,3.4405884087784466
20,684,0.06104764679205597,0.29482453627290356,0.595454856538037,0.9929060835462975,2.6332023653876635,6.680620005079129
21,1055,0.07109659045101989,0.12927027796613097,0.17533966196512638,0.3347794286069924,1.0912665813678881,4.041123765822919
22,1071,0.021058763793572622,0.05030530358453269,0.2022026641664632,0.2839194318199878,0.9761194998503299,3.8798765976200524
23,982,0.020696303989964256,0.07468434217967726,0.12275045550166241,0.20933077402866418,0.9247916150221043,3.52823082461129
24,1181,0.04070513287240221,0.15818267745430484,0.24943638047547176,0.32201905885527127,0.8915863034405528,3.844164285511457
25,986,0.0317282333805694,0.08074410296524381,0.1148358794949788,0.20645890565146927,0.9003952819756396,3.532693780799428
26,1123,0.08444987782513075,0.20609179798350613,0.35978640765136877,0.46574996994528844,1.078835603591057,3.8762740570534597
27,1191,0.05215121953923422,0.13061163845719542,0.1888854823134388,0.2767254839693828,0.9722378686084113,4.125104143192831
28,1074,0.016298277655540698,0.04998798046058832,0.21389834006488004,0.2973099722525878,1.0051507818608247,3.9491211893801754
29,779,0.08027149205382358,0.2879206039320363,0.653737838712268,1.0640137050561818,1.9223798402066374,4.457733650349667
30,993,0.02600284441018248,0.06225676007260395,0.08779354232656265,0.20481511965503382,0.8608671859226422,3.5762912819548096
31,622,0.06092802537987454,0.28454358509927863,0.624426742616722,1.1239103727887585,2.4308020027807884,6.208166660405683
32,632,0.13427524038902625,0.40405556238046897,0.8232330334117719,1.12717628731095,2.487792963937984,6.027945149197616
33,851,0.07013227540471373,0.18997243357602625,0.2198067740235462,0.326968784947755,0.9009300299393576,3.2292211191560236
34,826,0.07893612823913332,0.2623511134633382,0.46100212134273,0.559966022895911,0.8831557470448657,3.42211766748861
35,659,0.16634728029414933,0.3454218952310333,0.5148427054089638,0.9196793700436616,2.526483398209087,6.427379274423774
36,972,0.05649155931169498,0.11351593544337824,0.1914617197667615,0.2690964605250749,0.9911634190165605,3.3422764450580233
37,948,0.0396836755575723,0.09519123852737194,0.31672535540635527,0.4016792622866913,0.8617410600625057,3.101630036608026
38,666,0.07893494419186975,0.2277787512451283,0.44648622079935546,0.8459661255111858,2.5617399316943756,6.511922171887595
39,526,0.02042879495130473,0.13154904484442512,0.2134199992860018,0.27766698439017323,0.9912987230259326,6.265370310259372
40,661,0.13560716701117456,0.29674342941594034,0.46982106240547405,0.8708612359346736,2.5309710172618547,6.443129250346538
41,764,0.11449445608809246,0.30954703807678186,0.584486760407919,1.0231395501130895,2.190947691985892,4.875610303845159
42,955,0.02674765913522914,0.16593419295171294,0.2975372825583614,0.34778981009131077,0.9183498309815953,3.30855412539304
43,1052,0.078295982220702,0.17080764706172452,0.21409131594804764,0.3806517700517269,1.156700596115155,3.9921061598517666
44,844,0.07901453663564434,0.22393682876444762,0.31474665323524587,0.3621281848452668,0.7780909177963455,3.096074563038383
45,1059,0.03631366725156077,0.08421387640432736,0.12450948027177104,0.2943613422751501,1.0773332085242355,3.97625874464316
46,903,0.05018280192309422,0.14811331323354687,0.20343271814862945,0.3594023017626076,1.056977184739889,3.268035662941194
47,669,0.08502458737624305,0.20540058334232547,0.4872806148877717,0.8636422467009393,2.570523992794425,6.5844909556435365
48,696,0.15116357147106682,0.34008479975742395,0.6508028514387437,1.0865203379372423,2.653883835404941,6.427050347792392
49,1092,0.05781537935219736,0.1705706457729886,0.2510291718889599,0.4828323048575943,1.0567506351054425,3.772147709781832
50,1027,0.010856901511812646,0.06546763784554571,0.28570450188146723,0.38002314579199675,1.008437559039953,3.591347236936952
51,538,0.06023876719703811,0.11466627061132817,0.16428437609777374,0.30894286185122494,1.2186968103894589,6.457614427399318
52,612,0.04418332814313122,0.14380931522292667,0.50632891956118,1.0250050544690799,2.2766371954085174,6.2296258528625446
53,1132,0.03928869046101004,0.17311630146350693,0.26127620609952495,0.3255965369287283,0.9434986110109544,3.6602970212158352
54,1179,0.02606817888590681,0.14619192172380377,0.2484131165720233,0.32464386186414457,0.8722985834521447,3.803840177035991
55,736,0.124321730008905,0.38443347672567063,0.9161028356619453,1.2395477928903635,2.6753199648462402,5.226976423215126
56,837,0.0781676341233976,0.2196354597424032,0.3923808745551872,0.4788127689930399,0.8909013077093405,3.3050106666942503
57,964,0.09390488981632182,0.2311332290448448,0.29549972392653356,0.35249308605239815,1.0407338089026215,3.4225354425783645
58,756,0.18748642080105904,0.4473539221157019,0.7042034936105003,1.1644451706827093,2.387659708976374,4.852038083755957
59,858,0.06947750854081004,0.1035700200170688,0.15410141851547574,0.3319853547975541,0.9071025674435453,3.2184280236653886
60,586,0.07245744982987384,0.14967235424700756,0.2912030206047339,0.5683008092629502,2.0084066289685096,6.515288040340297
61,611,0.04723402762006346,0.1413744948197555,0.4862948578687625,1.000622822263426,2.2696412834512634,6.24383123313102
62,920,0.03229639596931156,0.054723839387075125,0.16481944482599858,0.33242355952743335,0.8321958028327784,3.1618594255752592
63,1118,0.016938664818593477,0.18200423913260136,0.3430208121895881,0.42088483619707673,1.0408105448498508,3.949735966751867
64,524,0.019951833368023638,0.11588331754446102,0.21551556484989032,0.2961875760138792,1.012572843464637,6.251976943166247
65,1178,0.022134673136319047,0.13939764694088946,0.2471651303700276,0.32501969303598477,0.8624445316980986,3.7848715763252287
66,901,0.04394937721122934,0.1489502284890098,0.223757804675898,0.382075035098454,1.0812959337346948,3.3310554584040606
67,553,0.019261067252506873,0.05985038854604387,0.1305415093034783,0.29262174998502805,1.4479599753894778,6.3608609092105555
68,804,0.11972212366367957,0.34272832914246915,0.6446693570169892,0.9103967280150258,1.394181344656734,4.075082761972816
69,726,0.11687083911160571,0.34865211677384794,0.791013711308739,1.277037857795686,2.747022117019857,5.673801139500161
70,747,0.14183967540855022,0.5289899223403709,0.8503129484686002,1.2013581746985846,2.568480289992983,5.061894409756646
71,1082,0.016595424308429235,0.10644064747921997,0.25323677108680676,0.4580599910777295,0.9849728141694387,3.5991214734685526
72,1097,0.07899239106517235,0.15702768855752233,0.24196962272312333,0.47230369125544314,1.0187313690962383,3.7738160156251968
73,917,0.017520755536125057,0.05900978848007777,0.13742786626580314,0.27815013331435373,0.848327578673931,3.12069297305533
74,619,0.0488351798379738,0.22993468790051785,0.6058467429305616,1.1083621492936688,2.385367720020084,6.1940350560131385
75,728,0.11492177340209152,0.3566686350630515,0.820228123113507,1.2704050863207417,2.7350527264088003,5.610731390726203
76,689,0.10583469422573807,0.36956360680651823,0.6415353253756205,1.0467093952863569,2.6398683248946684,6.566345016997696
77,606,0.06145932949339512,0.1459207315227419,0.40296123381191923,0.8432157194443729,2.2386727621049167,6.234810914882126
78,507,0.08705833317537821,0.18900015146676377,0.30211232190419696,0.4051227859327626,1.0140199338037406,5.897550275498492
79,594,0.03660206950356797,0.12733507485222917,0.25762069889034406,0.6865481001074589,2.0249893686672293,6.319500812274955
80,1061,0.03588139576860781,0.07392527811164688,0.12142277743580616,0.2966118711192115,1.0633897903686456,3.912440045278994
81,503,0.09266608952601049,0.2151628281555516,0.33415044054428344,0.46309443228254005,1.0046351046147934,5.8610132981454335
82,605,0.05940345232146439,0.14923258690309582,0.386519911641733,0.8168176754874273,2.227503786324413,6.230865591255634
83,705,0.07891664926987957,0.28864191714729054,0.6089599414066391,1.131836283017897,2.6409703057762655,6.115976210828427
84,576,0.016138412501601734,0.1258170968460225,0.2353920069470088,0.4021652364207469,1.9485888561810751,6.525790819356342
85,547,0.024411665820423905,0.05921839890005361,0.13362807189659529,0.3189255413286106,1.4055309389658122,6.48210185383379
86,735,0.11986935647632772,0.3780174417951092,0.9113548692848441,1.2419062296118732,2.673028077332842,5.254266432623713
87,514,0.04416128796963367,0.13521773813377577,0.27954071957276494,0.3333941489133454,0.9840695039810287,6.015991061812703
88,1088,0.04009974671596822,0.17317684917403983,0.2714655334903749,0.46200886773898775,1.026454971415886,3.6839898543959166
89,544,0.02817788305505379,0.06951730428764834,0.12921561482033148,0.3280627996780073,1.3635273897804885,6.5114749542013985
90,841,0.06465245230133523,0.21041375848897245,0.33764309587512337,0.3989566096653548,0.8352528600204918,3.1843528746834124
91,567,0.028806540847821666,0.07665677659566218,0.2292633890791961,0.3788961632631924,1.88299601178846,6.523332918101138
92,1091,0.04962665404283167,0.17195707402345914,0.2627395390985691,0.48307423069412303,1.057931332866366,3.763086003318815
93,1069,0.019899424282431945,0.0496043233355688,0.17630855025770256,0.28452755211591674,0.9497472719412842,3.807467033396328
94,1040,0.07359569774771639,0.22526757339529827,0.3505851500715063,0.4119901579950245,1.159591976976682,3.815943501587488
95,1199,0.038895891068658726,0.08425311392905814,0.15438647711947495,0.19985744975978254,0.8957911771026448,4.018997767841242
96,664,0.09313840392274035,0.25187077707116157,0.4501780048452076,0.8445879807230429,2.5474364261708367,6.471492456278362
97,769,0.09854443637271797,0.2749187701646014,0.5643670781072222,1.0261172562729182,2.114908810149625,4.838860410525536
98,919,0.024615276106156134,0.050396054471107565,0.1520663410300088,0.3084038512811772,0.8298569353740645,3.1600324229708043
99,541,0.0449567471194797,0.09083886711366825,0.14256176206892487,0.33194780004062896,1.303069083496685,6.509453105592334
