YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Grand Forks, ND",38035,32161,7314,10.9,12055
1997-01-01,"Grand Forks, ND",38035,35959,7101,11.2,12248
1998-01-01,"Grand Forks, ND",38035,37854,7278,12.0,12059
1999-01-01,"Grand Forks, ND",38035,36365,7024,11.2,11554
2000-01-01,"Grand Forks, ND",38035,38008,6344,10.3,11001
2001-01-01,"Grand Forks, ND",38035,37659,6985,11.4,10833
2002-01-01,"Grand Forks, ND",38035,37716,7066,11.6,10546
2003-01-01,"Grand Forks, ND",38035,38686,6695,11.0,10165
2004-01-01,"Grand Forks, ND",38035,39171,6829,11.3,9793
2005-01-01,"Grand Forks, ND",38035,41507,7430,12.6,9490
2006-01-01,"Grand Forks, ND",38035,40209,8397,14.4,9271
2007-01-01,"Grand Forks, ND",38035,43541,9337,15.5,9011
2008-01-01,"Grand Forks, ND",38035,47636,9199,15.2,8809
2009-01-01,"Grand Forks, ND",38035,42679,8666,14.4,8601
2010-01-01,"Grand Forks, ND",38035,44830,8918,14.0,8485
2011-01-01,"Grand Forks, ND",38035,45079,9015,15.0,8308
2012-01-01,"Grand Forks, ND",38035,45549,9143,15.0,8144
2013-01-01,"Grand Forks, ND",38035,45992,9265,15.0,7990
2014-01-01,"Grand Forks, ND",38035,46411,9381,15.0,7845
2015-01-01,"Grand Forks, ND",38035,46803,9488,15.0,7709
2016-01-01,"Grand Forks, ND",38035,47169,9589,16.0,7583
2017-01-01,"Grand Forks, ND",38035,47511,9683,16.0,7464
2018-01-01,"Grand Forks, ND",38035,47831,9771,16.0,7353
2019-01-01,"Grand Forks, ND",38035,48130,9853,16.0,7250
