YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Monroe, IA",19135,26529,1159,14.3,1369
1997-01-01,"Monroe, IA",19135,29870,1112,13.9,1375
1998-01-01,"Monroe, IA",19135,31777,1081,13.5,1328
1999-01-01,"Monroe, IA",19135,34066,848,10.7,1369
2000-01-01,"Monroe, IA",19135,36031,822,10.5,1363
2001-01-01,"Monroe, IA",19135,35243,770,10.0,1293
2002-01-01,"Monroe, IA",19135,35219,889,11.5,1279
2003-01-01,"Monroe, IA",19135,35394,788,10.1,1202
2004-01-01,"Monroe, IA",19135,37153,913,11.8,1237
2005-01-01,"Monroe, IA",19135,37245,951,12.4,1201
2006-01-01,"Monroe, IA",19135,39658,890,11.8,1184
2007-01-01,"Monroe, IA",19135,41456,768,10.4,1174
2008-01-01,"Monroe, IA",19135,47628,992,13.4,1104
2009-01-01,"Monroe, IA",19135,41103,954,12.9,1175
2010-01-01,"Monroe, IA",19135,43358,972,13.0,1078
2011-01-01,"Monroe, IA",19135,43658,978,13.0,1090
2012-01-01,"Monroe, IA",19135,44073,980,13.0,1077
2013-01-01,"Monroe, IA",19135,44479,985,13.0,1066
2014-01-01,"Monroe, IA",19135,44837,990,13.0,1057
2015-01-01,"Monroe, IA",19135,45164,995,13.0,1049
2016-01-01,"Monroe, IA",19135,45464,1000,13.0,1041
2017-01-01,"Monroe, IA",19135,45737,1005,13.0,1033
2018-01-01,"Monroe, IA",19135,45987,1009,13.0,1027
2019-01-01,"Monroe, IA",19135,46215,1014,13.0,1021
