YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Motley, TX",48345,19263,279,21.2,266
1997-01-01,"Motley, TX",48345,22391,271,20.1,261
1998-01-01,"Motley, TX",48345,22474,236,17.7,244
1999-01-01,"Motley, TX",48345,26278,258,18.0,252
2000-01-01,"Motley, TX",48345,27796,257,19.0,233
2001-01-01,"Motley, TX",48345,28065,222,17.2,230
2002-01-01,"Motley, TX",48345,26633,221,16.9,210
2003-01-01,"Motley, TX",48345,27335,202,15.4,184
2004-01-01,"Motley, TX",48345,28011,191,14.7,184
2005-01-01,"Motley, TX",48345,29752,246,19.0,164
2006-01-01,"Motley, TX",48345,32042,224,17.6,167
2007-01-01,"Motley, TX",48345,32814,206,16.0,173
2008-01-01,"Motley, TX",48345,34551,239,19.0,178
2009-01-01,"Motley, TX",48345,33357,262,20.7,177
2010-01-01,"Motley, TX",48345,33108,241,19.0,183
2011-01-01,"Motley, TX",48345,32267,239,19.0,184
2012-01-01,"Motley, TX",48345,31865,237,18.0,184
2013-01-01,"Motley, TX",48345,31701,235,18.0,184
2014-01-01,"Motley, TX",48345,31664,234,18.0,183
2015-01-01,"Motley, TX",48345,31692,233,18.0,182
2016-01-01,"Motley, TX",48345,31748,233,18.0,182
2017-01-01,"Motley, TX",48345,31813,232,18.0,181
2018-01-01,"Motley, TX",48345,31876,232,18.0,180
2019-01-01,"Motley, TX",48345,31933,232,18.0,180
