YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Adams, CO",8001,37493,32614,10.5,50924
1997-01-01,"Adams, CO",8001,40802,33794,10.4,53174
1998-01-01,"Adams, CO",8001,44327,33381,10.0,54398
1999-01-01,"Adams, CO",8001,45595,32040,8.9,55641
2000-01-01,"Adams, CO",8001,48307,33377,8.9,57067
2001-01-01,"Adams, CO",8001,46996,32452,8.8,58629
2002-01-01,"Adams, CO",8001,46876,36591,9.7,60663
2003-01-01,"Adams, CO",8001,48658,40455,10.5,63340
2004-01-01,"Adams, CO",8001,50229,42902,10.8,67798
2005-01-01,"Adams, CO",8001,50798,45316,11.5,70680
2006-01-01,"Adams, CO",8001,50930,51347,12.5,73328
2007-01-01,"Adams, CO",8001,52544,53520,12.8,74157
2008-01-01,"Adams, CO",8001,56601,51042,12.0,75774
2009-01-01,"Adams, CO",8001,53779,58240,13.3,79284
2010-01-01,"Adams, CO",8001,58015,57852,13.0,81036
2011-01-01,"Adams, CO",8001,57331,60782,13.0,83736
2012-01-01,"Adams, CO",8001,59243,62981,14.0,86077
2013-01-01,"Adams, CO",8001,59782,65944,14.0,88687
2014-01-01,"Adams, CO",8001,61186,68525,14.0,91181
2015-01-01,"Adams, CO",8001,62179,71290,15.0,93771
2016-01-01,"Adams, CO",8001,63443,73940,15.0,96342
2017-01-01,"Adams, CO",8001,64581,76671,16.0,98965
2018-01-01,"Adams, CO",8001,65808,79395,16.0,101603
2019-01-01,"Adams, CO",8001,67004,82170,17.0,104278
