YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sullivan, MO",29211,21537,1155,17.6,890
1997-01-01,"Sullivan, MO",29211,23817,1180,17.0,948
1998-01-01,"Sullivan, MO",29211,26169,1092,16.0,990
1999-01-01,"Sullivan, MO",29211,26140,1084,15.2,1038
2000-01-01,"Sullivan, MO",29211,27491,1068,15.0,1084
2001-01-01,"Sullivan, MO",29211,26878,1162,16.2,1115
2002-01-01,"Sullivan, MO",29211,26584,1063,15.2,1146
2003-01-01,"Sullivan, MO",29211,26681,1009,14.7,1165
2004-01-01,"Sullivan, MO",29211,29426,1081,15.8,1177
2005-01-01,"Sullivan, MO",29211,29383,1261,18.8,1105
2006-01-01,"Sullivan, MO",29211,29121,1380,20.8,1146
2007-01-01,"Sullivan, MO",29211,32936,1215,18.6,1146
2008-01-01,"Sullivan, MO",29211,34628,1104,17.0,1129
2009-01-01,"Sullivan, MO",29211,32899,1338,20.0,1164
2010-01-01,"Sullivan, MO",29211,33684,1270,19.0,1169
2011-01-01,"Sullivan, MO",29211,34318,1294,19.0,1167
2012-01-01,"Sullivan, MO",29211,34881,1314,20.0,1166
2013-01-01,"Sullivan, MO",29211,35386,1330,20.0,1167
2014-01-01,"Sullivan, MO",29211,35844,1345,20.0,1167
2015-01-01,"Sullivan, MO",29211,36264,1359,21.0,1168
2016-01-01,"Sullivan, MO",29211,36651,1371,21.0,1169
2017-01-01,"Sullivan, MO",29211,37008,1382,21.0,1170
2018-01-01,"Sullivan, MO",29211,37340,1393,21.0,1171
2019-01-01,"Sullivan, MO",29211,37647,1402,22.0,1171
