YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Burke, NC",37023,31896,8810,11.1,12661
1997-01-01,"Burke, NC",37023,32113,9509,11.8,13237
1998-01-01,"Burke, NC",37023,33631,10059,12.4,13660
1999-01-01,"Burke, NC",37023,33839,10302,11.9,13944
2000-01-01,"Burke, NC",37023,35694,9534,11.0,14244
2001-01-01,"Burke, NC",37023,35129,10155,11.8,14369
2002-01-01,"Burke, NC",37023,34642,11115,12.8,14588
2003-01-01,"Burke, NC",37023,34462,11798,13.6,14754
2004-01-01,"Burke, NC",37023,35474,12151,14.0,14886
2005-01-01,"Burke, NC",37023,34430,12441,14.6,14965
2006-01-01,"Burke, NC",37023,38131,14599,16.9,14806
2007-01-01,"Burke, NC",37023,37320,13683,16.0,14586
2008-01-01,"Burke, NC",37023,37225,13320,15.5,14100
2009-01-01,"Burke, NC",37023,36177,15032,17.4,15649
2010-01-01,"Burke, NC",37023,38343,15867,18.0,15131
2011-01-01,"Burke, NC",37023,38345,16044,18.0,15225
2012-01-01,"Burke, NC",37023,38521,16338,18.0,15174
2013-01-01,"Burke, NC",37023,38624,16552,19.0,15204
2014-01-01,"Burke, NC",37023,38760,16784,19.0,15200
2015-01-01,"Burke, NC",37023,38874,16985,19.0,15217
2016-01-01,"Burke, NC",37023,38992,17181,19.0,15226
2017-01-01,"Burke, NC",37023,39100,17362,20.0,15240
2018-01-01,"Burke, NC",37023,39205,17533,20.0,15252
2019-01-01,"Burke, NC",37023,39302,17693,20.0,15265
