YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Williamson, TX",48491,49542,14647,7.4,42022
1997-01-01,"Williamson, TX",48491,50102,15011,6.7,47194
1998-01-01,"Williamson, TX",48491,53894,13742,5.7,50138
1999-01-01,"Williamson, TX",48491,59204,12512,5.1,52285
2000-01-01,"Williamson, TX",48491,62705,13990,5.1,55429
2001-01-01,"Williamson, TX",48491,61575,16631,5.8,58814
2002-01-01,"Williamson, TX",48491,60421,19262,6.4,62549
2003-01-01,"Williamson, TX",48491,61436,21501,6.9,65615
2004-01-01,"Williamson, TX",48491,63748,23236,7.1,72092
2005-01-01,"Williamson, TX",48491,63397,19663,6.0,75754
2006-01-01,"Williamson, TX",48491,63333,22573,6.5,80019
2007-01-01,"Williamson, TX",48491,68320,21927,6.0,85042
2008-01-01,"Williamson, TX",48491,69745,23938,6.2,90074
2009-01-01,"Williamson, TX",48491,69862,22227,5.5,94262
2010-01-01,"Williamson, TX",48491,72476,22982,5.0,98418
2011-01-01,"Williamson, TX",48491,74204,24127,5.0,102767
2012-01-01,"Williamson, TX",48491,75539,25262,5.0,107344
2013-01-01,"Williamson, TX",48491,76794,26259,5.0,112118
2014-01-01,"Williamson, TX",48491,78132,27122,5.0,117038
2015-01-01,"Williamson, TX",48491,79600,27905,5.0,122064
2016-01-01,"Williamson, TX",48491,81181,28665,5.0,127174
2017-01-01,"Williamson, TX",48491,82837,29438,5.0,132364
2018-01-01,"Williamson, TX",48491,84538,30239,5.0,137638
2019-01-01,"Williamson, TX",48491,86266,31070,5.0,143002
