YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Weakley, TN",47183,28516,4100,13.3,5069
1997-01-01,"Weakley, TN",47183,30401,4132,13.3,5141
1998-01-01,"Weakley, TN",47183,31622,4134,13.2,5201
1999-01-01,"Weakley, TN",47183,30161,4357,13.3,5152
2000-01-01,"Weakley, TN",47183,31194,4546,14.1,5126
2001-01-01,"Weakley, TN",47183,30453,4857,15.0,5167
2002-01-01,"Weakley, TN",47183,30486,5069,15.6,4884
2003-01-01,"Weakley, TN",47183,31067,4699,14.7,4866
2004-01-01,"Weakley, TN",47183,31780,5309,16.6,4759
2005-01-01,"Weakley, TN",47183,32469,5851,18.5,4885
2006-01-01,"Weakley, TN",47183,34035,6246,19.9,4911
2007-01-01,"Weakley, TN",47183,34725,5898,18.9,4995
2008-01-01,"Weakley, TN",47183,34442,6584,21.0,4740
2009-01-01,"Weakley, TN",47183,34767,6533,20.8,4833
2010-01-01,"Weakley, TN",47183,35081,6689,21.0,4813
2011-01-01,"Weakley, TN",47183,35432,6835,21.0,4799
2012-01-01,"Weakley, TN",47183,35772,6978,22.0,4787
2013-01-01,"Weakley, TN",47183,36093,7118,22.0,4776
2014-01-01,"Weakley, TN",47183,36398,7252,23.0,4765
2015-01-01,"Weakley, TN",47183,36688,7382,23.0,4753
2016-01-01,"Weakley, TN",47183,36967,7506,24.0,4742
2017-01-01,"Weakley, TN",47183,37236,7627,24.0,4731
2018-01-01,"Weakley, TN",47183,37496,7743,24.0,4720
2019-01-01,"Weakley, TN",47183,37746,7855,25.0,4710
