YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Greene, TN",47059,26662,9473,16.2,8991
1997-01-01,"Greene, TN",47059,27791,8891,14.8,9183
1998-01-01,"Greene, TN",47059,28810,8851,14.5,9247
1999-01-01,"Greene, TN",47059,29592,8641,14.0,9281
2000-01-01,"Greene, TN",47059,31100,8612,13.9,9481
2001-01-01,"Greene, TN",47059,30187,9076,14.6,9479
2002-01-01,"Greene, TN",47059,30731,9097,14.5,9503
2003-01-01,"Greene, TN",47059,32356,8936,14.1,9563
2004-01-01,"Greene, TN",47059,33917,9804,15.3,9652
2005-01-01,"Greene, TN",47059,33378,12140,19.2,9782
2006-01-01,"Greene, TN",47059,34830,11167,17.4,9985
2007-01-01,"Greene, TN",47059,35246,12681,19.7,10366
2008-01-01,"Greene, TN",47059,35859,11500,17.8,10524
2009-01-01,"Greene, TN",47059,34225,11959,18.5,10490
2010-01-01,"Greene, TN",47059,34842,10101,15.0,10469
2011-01-01,"Greene, TN",47059,33611,10203,15.0,10335
2012-01-01,"Greene, TN",47059,33548,9362,14.0,10217
2013-01-01,"Greene, TN",47059,32957,9418,14.0,10085
2014-01-01,"Greene, TN",47059,32936,9258,14.0,9994
2015-01-01,"Greene, TN",47059,32828,9500,14.0,9934
2016-01-01,"Greene, TN",47059,32992,9679,15.0,9918
2017-01-01,"Greene, TN",47059,33140,9977,15.0,9932
2018-01-01,"Greene, TN",47059,33368,10191,15.0,9971
2019-01-01,"Greene, TN",47059,33545,10378,16.0,10019
