YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Okaloosa, FL",12091,33467,17465,10.7,28856
1997-01-01,"Okaloosa, FL",12091,36788,17425,10.5,29454
1998-01-01,"Okaloosa, FL",12091,38117,17868,10.7,30067
1999-01-01,"Okaloosa, FL",12091,39501,16535,10.0,30315
2000-01-01,"Okaloosa, FL",12091,41706,15684,9.4,30414
2001-01-01,"Okaloosa, FL",12091,41193,16623,9.8,30254
2002-01-01,"Okaloosa, FL",12091,41987,16216,9.4,30344
2003-01-01,"Okaloosa, FL",12091,43139,17446,9.9,30903
2004-01-01,"Okaloosa, FL",12091,45424,15958,9.0,31489
2005-01-01,"Okaloosa, FL",12091,49384,17248,9.8,31756
2006-01-01,"Okaloosa, FL",12091,52615,16884,9.6,31011
2007-01-01,"Okaloosa, FL",12091,54633,16645,9.4,30256
2008-01-01,"Okaloosa, FL",12091,54420,15320,8.7,29568
2009-01-01,"Okaloosa, FL",12091,49215,21741,12.5,29126
2010-01-01,"Okaloosa, FL",12091,52871,15070,8.0,28695
2011-01-01,"Okaloosa, FL",12091,47098,20325,11.0,28057
2012-01-01,"Okaloosa, FL",12091,47431,17162,10.0,27931
2013-01-01,"Okaloosa, FL",12091,43715,19451,11.0,27776
2014-01-01,"Okaloosa, FL",12091,43132,17851,10.0,27910
2015-01-01,"Okaloosa, FL",12091,41034,18743,11.0,28064
2016-01-01,"Okaloosa, FL",12091,40705,17849,10.0,28362
2017-01-01,"Okaloosa, FL",12091,39969,18111,10.0,28661
2018-01-01,"Okaloosa, FL",12091,40275,17575,10.0,29001
2019-01-01,"Okaloosa, FL",12091,40553,17598,10.0,29300
