YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Roosevelt, NM",35041,22409,4893,27.2,3912
1997-01-01,"Roosevelt, NM",35041,24368,4593,26.5,3838
1998-01-01,"Roosevelt, NM",35041,25316,4388,26.0,3684
1999-01-01,"Roosevelt, NM",35041,25607,4045,23.3,3634
2000-01-01,"Roosevelt, NM",35041,26978,3924,22.7,3552
2001-01-01,"Roosevelt, NM",35041,26662,4153,24.1,3529
2002-01-01,"Roosevelt, NM",35041,26779,4059,23.3,3437
2003-01-01,"Roosevelt, NM",35041,27247,3706,21.5,3445
2004-01-01,"Roosevelt, NM",35041,28918,3471,20.0,3518
2005-01-01,"Roosevelt, NM",35041,29674,4245,24.7,3577
2006-01-01,"Roosevelt, NM",35041,30543,4149,24.0,3478
2007-01-01,"Roosevelt, NM",35041,29857,4325,24.4,3453
2008-01-01,"Roosevelt, NM",35041,34443,3712,21.2,3409
2009-01-01,"Roosevelt, NM",35041,33167,3855,22.1,3401
2010-01-01,"Roosevelt, NM",35041,33462,3949,22.0,3385
2011-01-01,"Roosevelt, NM",35041,34055,3920,22.0,3363
2012-01-01,"Roosevelt, NM",35041,34721,3900,22.0,3346
2013-01-01,"Roosevelt, NM",35041,35357,3898,22.0,3332
2014-01-01,"Roosevelt, NM",35041,35974,3897,22.0,3316
2015-01-01,"Roosevelt, NM",35041,36593,3892,22.0,3300
2016-01-01,"Roosevelt, NM",35041,37213,3887,21.0,3284
2017-01-01,"Roosevelt, NM",35041,37831,3882,21.0,3268
2018-01-01,"Roosevelt, NM",35041,38447,3878,21.0,3252
2019-01-01,"Roosevelt, NM",35041,39060,3873,21.0,3236
