YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Treasure, MT",30103,23643,139,16.0,187
1997-01-01,"Treasure, MT",30103,24321,141,15.8,162
1998-01-01,"Treasure, MT",30103,24997,146,16.8,165
1999-01-01,"Treasure, MT",30103,28744,129,15.1,173
2000-01-01,"Treasure, MT",30103,31447,105,12.9,183
2001-01-01,"Treasure, MT",30103,30618,107,13.8,183
2002-01-01,"Treasure, MT",30103,30842,89,12.1,160
2003-01-01,"Treasure, MT",30103,30845,93,12.5,155
2004-01-01,"Treasure, MT",30103,35510,83,12.1,141
2005-01-01,"Treasure, MT",30103,36994,96,14.1,131
2006-01-01,"Treasure, MT",30103,35205,100,14.8,130
2007-01-01,"Treasure, MT",30103,36193,86,13.3,131
2008-01-01,"Treasure, MT",30103,38296,72,11.4,129
2009-01-01,"Treasure, MT",30103,39034,74,12.2,112
2010-01-01,"Treasure, MT",30103,40297,76,12.0,112
2011-01-01,"Treasure, MT",30103,40887,72,12.0,112
2012-01-01,"Treasure, MT",30103,41369,66,12.0,109
2013-01-01,"Treasure, MT",30103,41971,63,12.0,105
2014-01-01,"Treasure, MT",30103,42669,60,12.0,100
2015-01-01,"Treasure, MT",30103,43371,58,11.0,97
2016-01-01,"Treasure, MT",30103,44026,56,11.0,93
2017-01-01,"Treasure, MT",30103,44630,54,11.0,91
2018-01-01,"Treasure, MT",30103,45199,51,11.0,88
2019-01-01,"Treasure, MT",30103,45747,49,11.0,85
