YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Watonwan, MN",27165,28223,1247,10.7,2214
1997-01-01,"Watonwan, MN",27165,31722,1182,10.3,2281
1998-01-01,"Watonwan, MN",27165,33044,1233,10.8,2267
1999-01-01,"Watonwan, MN",27165,34392,1051,8.9,2203
2000-01-01,"Watonwan, MN",27165,36304,1046,9.0,2194
2001-01-01,"Watonwan, MN",27165,35709,1124,9.7,2164
2002-01-01,"Watonwan, MN",27165,35694,984,8.5,2139
2003-01-01,"Watonwan, MN",27165,37014,990,8.8,2148
2004-01-01,"Watonwan, MN",27165,39182,996,8.9,2090
2005-01-01,"Watonwan, MN",27165,39187,1244,11.3,2009
2006-01-01,"Watonwan, MN",27165,40401,1256,11.5,2071
2007-01-01,"Watonwan, MN",27165,43502,986,9.1,2011
2008-01-01,"Watonwan, MN",27165,43729,1188,11.1,1994
2009-01-01,"Watonwan, MN",27165,43714,1211,11.3,1976
2010-01-01,"Watonwan, MN",27165,44595,1175,11.0,1960
2011-01-01,"Watonwan, MN",27165,45301,1176,11.0,1940
2012-01-01,"Watonwan, MN",27165,46007,1185,11.0,1922
2013-01-01,"Watonwan, MN",27165,46731,1196,11.0,1905
2014-01-01,"Watonwan, MN",27165,47454,1205,11.0,1888
2015-01-01,"Watonwan, MN",27165,48164,1213,11.0,1871
2016-01-01,"Watonwan, MN",27165,48856,1220,11.0,1854
2017-01-01,"Watonwan, MN",27165,49532,1228,11.0,1838
2018-01-01,"Watonwan, MN",27165,50192,1235,12.0,1822
2019-01-01,"Watonwan, MN",27165,50837,1242,12.0,1807
