YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Blair, PA",42013,28315,18950,14.4,21540
1997-01-01,"Blair, PA",42013,30881,17795,13.7,21166
1998-01-01,"Blair, PA",42013,31823,16940,13.1,20902
1999-01-01,"Blair, PA",42013,32387,15689,12.4,20972
2000-01-01,"Blair, PA",42013,34469,14600,11.6,20782
2001-01-01,"Blair, PA",42013,33583,15310,12.2,20294
2002-01-01,"Blair, PA",42013,33516,15241,12.2,19812
2003-01-01,"Blair, PA",42013,34224,15348,12.3,19458
2004-01-01,"Blair, PA",42013,35185,16679,13.4,19139
2005-01-01,"Blair, PA",42013,34545,17122,14.0,18956
2006-01-01,"Blair, PA",42013,39715,14720,12.0,18855
2007-01-01,"Blair, PA",42013,41646,16859,13.8,19727
2008-01-01,"Blair, PA",42013,40135,17353,14.3,18418
2009-01-01,"Blair, PA",42013,38354,17824,14.6,18341
2010-01-01,"Blair, PA",42013,39424,17542,14.0,18223
2011-01-01,"Blair, PA",42013,39954,17876,14.0,18206
2012-01-01,"Blair, PA",42013,40409,17936,14.0,18046
2013-01-01,"Blair, PA",42013,40788,18130,14.0,17936
2014-01-01,"Blair, PA",42013,41147,18266,15.0,17807
2015-01-01,"Blair, PA",42013,41479,18427,15.0,17694
2016-01-01,"Blair, PA",42013,41793,18572,15.0,17583
2017-01-01,"Blair, PA",42013,42088,18717,15.0,17480
2018-01-01,"Blair, PA",42013,42367,18854,15.0,17381
2019-01-01,"Blair, PA",42013,42630,18986,15.0,17288
