YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Collingsworth, TX",48087,19849,858,26.1,828
1997-01-01,"Collingsworth, TX",48087,23092,813,25.1,824
1998-01-01,"Collingsworth, TX",48087,23361,772,24.9,808
1999-01-01,"Collingsworth, TX",48087,25405,693,21.9,804
2000-01-01,"Collingsworth, TX",48087,26918,643,20.9,758
2001-01-01,"Collingsworth, TX",48087,26707,613,20.2,749
2002-01-01,"Collingsworth, TX",48087,25889,606,20.4,711
2003-01-01,"Collingsworth, TX",48087,28012,551,18.5,702
2004-01-01,"Collingsworth, TX",48087,28352,510,17.5,680
2005-01-01,"Collingsworth, TX",48087,29047,568,19.6,669
2006-01-01,"Collingsworth, TX",48087,30515,583,20.4,653
2007-01-01,"Collingsworth, TX",48087,32049,569,19.5,633
2008-01-01,"Collingsworth, TX",48087,31486,596,20.4,662
2009-01-01,"Collingsworth, TX",48087,31452,564,18.8,642
2010-01-01,"Collingsworth, TX",48087,30814,604,20.0,646
2011-01-01,"Collingsworth, TX",48087,31427,603,20.0,651
2012-01-01,"Collingsworth, TX",48087,31319,610,20.0,654
2013-01-01,"Collingsworth, TX",48087,31286,612,20.0,657
2014-01-01,"Collingsworth, TX",48087,31204,614,20.0,659
2015-01-01,"Collingsworth, TX",48087,31133,615,20.0,660
2016-01-01,"Collingsworth, TX",48087,31067,616,20.0,661
2017-01-01,"Collingsworth, TX",48087,31012,616,20.0,662
2018-01-01,"Collingsworth, TX",48087,30968,616,20.0,663
2019-01-01,"Collingsworth, TX",48087,30934,615,20.0,664
