YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chaffee, CO",8015,29412,1721,12.5,2252
1997-01-01,"Chaffee, CO",8015,30881,1854,13.1,2232
1998-01-01,"Chaffee, CO",8015,32962,1903,13.0,2265
1999-01-01,"Chaffee, CO",8015,34159,1656,11.1,2206
2000-01-01,"Chaffee, CO",8015,35706,1735,11.5,2199
2001-01-01,"Chaffee, CO",8015,34930,1757,11.4,2282
2002-01-01,"Chaffee, CO",8015,35366,1884,12.1,2270
2003-01-01,"Chaffee, CO",8015,35633,1805,11.6,2219
2004-01-01,"Chaffee, CO",8015,37226,1809,11.6,2151
2005-01-01,"Chaffee, CO",8015,40120,1987,12.8,2152
2006-01-01,"Chaffee, CO",8015,39263,2039,13.1,2102
2007-01-01,"Chaffee, CO",8015,42464,1903,12.3,2112
2008-01-01,"Chaffee, CO",8015,45916,1854,11.9,2063
2009-01-01,"Chaffee, CO",8015,42602,1893,12.0,2022
2010-01-01,"Chaffee, CO",8015,45231,1979,12.0,2046
2011-01-01,"Chaffee, CO",8015,45372,1947,12.0,2014
2012-01-01,"Chaffee, CO",8015,46279,1969,12.0,2005
2013-01-01,"Chaffee, CO",8015,46857,1973,12.0,1989
2014-01-01,"Chaffee, CO",8015,47507,1984,12.0,1976
2015-01-01,"Chaffee, CO",8015,48090,1991,12.0,1963
2016-01-01,"Chaffee, CO",8015,48657,1999,12.0,1951
2017-01-01,"Chaffee, CO",8015,49193,2007,12.0,1939
2018-01-01,"Chaffee, CO",8015,49704,2014,12.0,1928
2019-01-01,"Chaffee, CO",8015,50189,2021,12.0,1917
