YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Yolo, CA",6113,35620,22740,15.5,23986
1997-01-01,"Yolo, CA",6113,38751,23632,15.8,25107
1998-01-01,"Yolo, CA",6113,41169,21911,14.4,25932
1999-01-01,"Yolo, CA",6113,40422,20615,12.7,26442
2000-01-01,"Yolo, CA",6113,42670,20196,12.0,26946
2001-01-01,"Yolo, CA",6113,41851,20271,11.7,28117
2002-01-01,"Yolo, CA",6113,42412,19967,11.3,28646
2003-01-01,"Yolo, CA",6113,43491,21517,12.1,29099
2004-01-01,"Yolo, CA",6113,44810,19891,11.2,29321
2005-01-01,"Yolo, CA",6113,49378,26728,15.2,29429
2006-01-01,"Yolo, CA",6113,50027,30546,16.9,29460
2007-01-01,"Yolo, CA",6113,55988,27261,14.5,29494
2008-01-01,"Yolo, CA",6113,57877,27807,14.6,29507
2009-01-01,"Yolo, CA",6113,56120,30043,15.7,29591
2010-01-01,"Yolo, CA",6113,58230,28477,14.0,29774
2011-01-01,"Yolo, CA",6113,58448,28725,14.0,29929
2012-01-01,"Yolo, CA",6113,58954,28523,14.0,30098
2013-01-01,"Yolo, CA",6113,59271,28509,14.0,30253
2014-01-01,"Yolo, CA",6113,59595,28517,14.0,30394
2015-01-01,"Yolo, CA",6113,59908,28583,14.0,30516
2016-01-01,"Yolo, CA",6113,60229,28680,14.0,30620
2017-01-01,"Yolo, CA",6113,60553,28797,14.0,30707
2018-01-01,"Yolo, CA",6113,60876,28922,14.0,30780
2019-01-01,"Yolo, CA",6113,61188,29046,14.0,30842
