YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Coal, OK",40029,17946,1664,27.2,1158
1997-01-01,"Coal, OK",40029,20617,1511,25.1,1183
1998-01-01,"Coal, OK",40029,21175,1454,23.6,1240
1999-01-01,"Coal, OK",40029,23328,1149,19.2,1258
2000-01-01,"Coal, OK",40029,24377,1291,21.7,1258
2001-01-01,"Coal, OK",40029,23827,1256,21.3,1224
2002-01-01,"Coal, OK",40029,23969,1238,21.0,1250
2003-01-01,"Coal, OK",40029,24474,1086,18.5,1241
2004-01-01,"Coal, OK",40029,25525,1056,18.6,1240
2005-01-01,"Coal, OK",40029,25281,1361,24.2,1233
2006-01-01,"Coal, OK",40029,26998,1350,24.5,1168
2007-01-01,"Coal, OK",40029,30241,1368,24.4,1202
2008-01-01,"Coal, OK",40029,32259,1247,22.2,1263
2009-01-01,"Coal, OK",40029,31666,1216,21.2,1270
2010-01-01,"Coal, OK",40029,31276,1096,18.0,1302
2011-01-01,"Coal, OK",40029,30105,1017,17.0,1312
2012-01-01,"Coal, OK",40029,28762,1006,17.0,1302
2013-01-01,"Coal, OK",40029,27768,1049,18.0,1281
2014-01-01,"Coal, OK",40029,27422,1122,19.0,1257
2015-01-01,"Coal, OK",40029,27722,1191,21.0,1240
2016-01-01,"Coal, OK",40029,28432,1232,21.0,1235
2017-01-01,"Coal, OK",40029,29212,1236,21.0,1242
2018-01-01,"Coal, OK",40029,29764,1208,21.0,1255
2019-01-01,"Coal, OK",40029,29935,1165,20.0,1268
