YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Cheyenne, KS",20023,27207,382,11.8,673
1997-01-01,"Cheyenne, KS",20023,29484,359,11.4,648
1998-01-01,"Cheyenne, KS",20023,29760,432,13.3,661
1999-01-01,"Cheyenne, KS",20023,31185,373,11.9,646
2000-01-01,"Cheyenne, KS",20023,31685,356,11.5,654
2001-01-01,"Cheyenne, KS",20023,30690,380,12.7,636
2002-01-01,"Cheyenne, KS",20023,28276,351,12.0,612
2003-01-01,"Cheyenne, KS",20023,28065,288,9.8,589
2004-01-01,"Cheyenne, KS",20023,25797,290,10.0,526
2005-01-01,"Cheyenne, KS",20023,28437,320,11.1,496
2006-01-01,"Cheyenne, KS",20023,28801,399,14.0,470
2007-01-01,"Cheyenne, KS",20023,32477,283,10.3,479
2008-01-01,"Cheyenne, KS",20023,37413,280,10.4,465
2009-01-01,"Cheyenne, KS",20023,35478,344,13.0,443
2010-01-01,"Cheyenne, KS",20023,35360,278,11.0,441
2011-01-01,"Cheyenne, KS",20023,33809,264,10.0,418
2012-01-01,"Cheyenne, KS",20023,32796,250,10.0,390
2013-01-01,"Cheyenne, KS",20023,32636,246,10.0,359
2014-01-01,"Cheyenne, KS",20023,33391,247,10.0,330
2015-01-01,"Cheyenne, KS",20023,34689,247,10.0,306
2016-01-01,"Cheyenne, KS",20023,36030,244,10.0,286
2017-01-01,"Cheyenne, KS",20023,37024,236,10.0,268
2018-01-01,"Cheyenne, KS",20023,37525,223,10.0,250
2019-01-01,"Cheyenne, KS",20023,37633,210,10.0,230
