YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Deschutes, OR",41017,36515,10508,10.6,16085
1997-01-01,"Deschutes, OR",41017,37046,11331,10.6,17283
1998-01-01,"Deschutes, OR",41017,38777,12526,11.2,18009
1999-01-01,"Deschutes, OR",41017,40548,12012,10.5,18380
2000-01-01,"Deschutes, OR",41017,42712,11561,9.6,18983
2001-01-01,"Deschutes, OR",41017,41940,12778,10.3,19603
2002-01-01,"Deschutes, OR",41017,42860,12909,10.0,19966
2003-01-01,"Deschutes, OR",41017,44111,13761,10.3,20397
2004-01-01,"Deschutes, OR",41017,45894,15060,10.7,21342
2005-01-01,"Deschutes, OR",41017,48626,12178,8.7,22044
2006-01-01,"Deschutes, OR",41017,50513,14637,9.9,22291
2007-01-01,"Deschutes, OR",41017,54754,13656,8.9,23639
2008-01-01,"Deschutes, OR",41017,51897,16424,10.4,24370
2009-01-01,"Deschutes, OR",41017,51959,18625,11.8,24700
2010-01-01,"Deschutes, OR",41017,54057,17283,10.0,25178
2011-01-01,"Deschutes, OR",41017,54495,18080,11.0,25408
2012-01-01,"Deschutes, OR",41017,55448,17984,10.0,25803
2013-01-01,"Deschutes, OR",41017,55984,18450,11.0,26090
2014-01-01,"Deschutes, OR",41017,56686,18598,11.0,26416
2015-01-01,"Deschutes, OR",41017,57233,18916,11.0,26695
2016-01-01,"Deschutes, OR",41017,57809,19123,11.0,26976
2017-01-01,"Deschutes, OR",41017,58313,19376,11.0,27230
2018-01-01,"Deschutes, OR",41017,58805,19585,11.0,27475
2019-01-01,"Deschutes, OR",41017,59253,19799,11.0,27701
