YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Cameron, TX",48061,21928,125266,39.8,78814
1997-01-01,"Cameron, TX",48061,21699,114709,35.3,80592
1998-01-01,"Cameron, TX",48061,22959,109630,33.2,82022
1999-01-01,"Cameron, TX",48061,24628,105696,31.8,81936
2000-01-01,"Cameron, TX",48061,26542,102694,30.2,82139
2001-01-01,"Cameron, TX",48061,25404,106244,30.4,82648
2002-01-01,"Cameron, TX",48061,25587,110250,30.6,83738
2003-01-01,"Cameron, TX",48061,26330,108612,29.5,86438
2004-01-01,"Cameron, TX",48061,26719,110256,29.4,92073
2005-01-01,"Cameron, TX",48061,25916,148927,40.0,94369
2006-01-01,"Cameron, TX",48061,27877,136113,35.6,97013
2007-01-01,"Cameron, TX",48061,29589,131122,34.3,96511
2008-01-01,"Cameron, TX",48061,30950,130014,33.5,97053
2009-01-01,"Cameron, TX",48061,30760,132894,34.0,98311
2010-01-01,"Cameron, TX",48061,31142,135260,34.0,98992
2011-01-01,"Cameron, TX",48061,31540,135336,33.0,99847
2012-01-01,"Cameron, TX",48061,31912,136617,34.0,100741
2013-01-01,"Cameron, TX",48061,32283,137883,34.0,101649
2014-01-01,"Cameron, TX",48061,32649,139262,34.0,102532
2015-01-01,"Cameron, TX",48061,33007,140585,34.0,103374
2016-01-01,"Cameron, TX",48061,33353,141827,34.0,104165
2017-01-01,"Cameron, TX",48061,33684,142968,34.0,104902
2018-01-01,"Cameron, TX",48061,33998,144012,34.0,105589
2019-01-01,"Cameron, TX",48061,34294,144968,34.0,106230
