YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Mecklenburg, NC",37119,41655,65328,10.9,82842
1997-01-01,"Mecklenburg, NC",37119,45350,61069,9.7,89544
1998-01-01,"Mecklenburg, NC",37119,46033,64364,9.9,93533
1999-01-01,"Mecklenburg, NC",37119,47712,67775,9.9,95871
2000-01-01,"Mecklenburg, NC",37119,50845,62635,8.8,99141
2001-01-01,"Mecklenburg, NC",37119,50604,65809,9.1,101575
2002-01-01,"Mecklenburg, NC",37119,50045,78602,10.6,104615
2003-01-01,"Mecklenburg, NC",37119,49020,91218,12.0,107920
2004-01-01,"Mecklenburg, NC",37119,49683,100600,12.8,116291
2005-01-01,"Mecklenburg, NC",37119,50484,90748,11.7,121430
2006-01-01,"Mecklenburg, NC",37119,52217,93558,11.5,126936
2007-01-01,"Mecklenburg, NC",37119,56114,93220,11.0,132104
2008-01-01,"Mecklenburg, NC",37119,57293,95508,10.9,135354
2009-01-01,"Mecklenburg, NC",37119,53158,126807,14.2,139864
2010-01-01,"Mecklenburg, NC",37119,56609,121924,13.0,148991
2011-01-01,"Mecklenburg, NC",37119,55907,131140,14.0,155666
2012-01-01,"Mecklenburg, NC",37119,59322,130212,14.0,163891
2013-01-01,"Mecklenburg, NC",37119,59817,139456,14.0,170532
2014-01-01,"Mecklenburg, NC",37119,62020,144296,14.0,178253
2015-01-01,"Mecklenburg, NC",37119,62680,154016,15.0,185638
2016-01-01,"Mecklenburg, NC",37119,64371,160888,15.0,193996
2017-01-01,"Mecklenburg, NC",37119,65438,169993,16.0,202463
2018-01-01,"Mecklenburg, NC",37119,67147,177715,17.0,211623
2019-01-01,"Mecklenburg, NC",37119,68582,186882,17.0,221008
