YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Josephine, OR",41033,26063,14445,19.9,10995
1997-01-01,"Josephine, OR",41033,26988,13907,18.7,11599
1998-01-01,"Josephine, OR",41033,28041,14306,19.0,11723
1999-01-01,"Josephine, OR",41033,29827,12227,16.3,11837
2000-01-01,"Josephine, OR",41033,31479,11949,15.8,11784
2001-01-01,"Josephine, OR",41033,30237,12641,16.5,11545
2002-01-01,"Josephine, OR",41033,30538,12516,16.0,11504
2003-01-01,"Josephine, OR",41033,31519,12062,15.2,11550
2004-01-01,"Josephine, OR",41033,32786,12867,16.1,11613
2005-01-01,"Josephine, OR",41033,34331,12609,15.9,11705
2006-01-01,"Josephine, OR",41033,37858,12752,15.8,11504
2007-01-01,"Josephine, OR",41033,37209,13969,17.5,11573
2008-01-01,"Josephine, OR",41033,34943,15619,19.4,11313
2009-01-01,"Josephine, OR",41033,35509,16357,20.4,11136
2010-01-01,"Josephine, OR",41033,35531,17036,21.0,11179
2011-01-01,"Josephine, OR",41033,35608,17537,21.0,11163
2012-01-01,"Josephine, OR",41033,35532,18010,22.0,11137
2013-01-01,"Josephine, OR",41033,35349,18437,23.0,11115
2014-01-01,"Josephine, OR",41033,35106,18794,23.0,11098
2015-01-01,"Josephine, OR",41033,34831,19074,24.0,11088
2016-01-01,"Josephine, OR",41033,34543,19275,24.0,11084
2017-01-01,"Josephine, OR",41033,34254,19402,24.0,11085
2018-01-01,"Josephine, OR",41033,33975,19461,24.0,11091
2019-01-01,"Josephine, OR",41033,33713,19459,24.0,11101
