YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Clinton, PA",42035,28075,5110,14.2,5664
1997-01-01,"Clinton, PA",42035,30139,4918,13.7,5560
1998-01-01,"Clinton, PA",42035,31490,4778,13.4,5402
1999-01-01,"Clinton, PA",42035,31046,4349,12.0,5380
2000-01-01,"Clinton, PA",42035,32340,4245,11.8,5273
2001-01-01,"Clinton, PA",42035,31485,4540,12.8,5146
2002-01-01,"Clinton, PA",42035,32376,4247,11.9,5111
2003-01-01,"Clinton, PA",42035,32938,4400,12.4,5115
2004-01-01,"Clinton, PA",42035,34162,4617,13.0,4946
2005-01-01,"Clinton, PA",42035,36454,4721,13.4,4968
2006-01-01,"Clinton, PA",42035,36197,4968,14.2,4864
2007-01-01,"Clinton, PA",42035,36983,4665,13.3,5864
2008-01-01,"Clinton, PA",42035,37494,5585,16.0,4764
2009-01-01,"Clinton, PA",42035,36302,5637,16.3,3874
2010-01-01,"Clinton, PA",42035,36359,4664,13.0,4739
2011-01-01,"Clinton, PA",42035,36658,4634,13.0,4967
2012-01-01,"Clinton, PA",42035,36778,4869,13.0,4857
2013-01-01,"Clinton, PA",42035,36818,4963,14.0,4787
2014-01-01,"Clinton, PA",42035,36858,4970,14.0,4779
2015-01-01,"Clinton, PA",42035,36902,4968,14.0,4782
2016-01-01,"Clinton, PA",42035,36939,4973,14.0,4779
2017-01-01,"Clinton, PA",42035,36969,4979,14.0,4774
2018-01-01,"Clinton, PA",42035,36994,4982,14.0,4771
2019-01-01,"Clinton, PA",42035,37015,4985,14.0,4769
