YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Upson, GA",13293,27634,4529,16.8,4984
1997-01-01,"Upson, GA",13293,28680,4463,16.5,5032
1998-01-01,"Upson, GA",13293,30110,4398,16.3,4915
1999-01-01,"Upson, GA",13293,29893,4043,14.8,5113
2000-01-01,"Upson, GA",13293,31146,4192,15.3,4958
2001-01-01,"Upson, GA",13293,30153,4598,16.9,4925
2002-01-01,"Upson, GA",13293,29794,4777,17.3,4976
2003-01-01,"Upson, GA",13293,29917,4541,16.4,4951
2004-01-01,"Upson, GA",13293,30946,4662,17.1,4992
2005-01-01,"Upson, GA",13293,32116,4956,18.3,4983
2006-01-01,"Upson, GA",13293,33106,5366,19.7,4971
2007-01-01,"Upson, GA",13293,35046,4855,18.0,4941
2008-01-01,"Upson, GA",13293,33952,5014,18.6,4923
2009-01-01,"Upson, GA",13293,33560,5343,19.8,4793
2010-01-01,"Upson, GA",13293,32457,5269,19.0,4968
2011-01-01,"Upson, GA",13293,33822,5147,19.0,4918
2012-01-01,"Upson, GA",13293,33853,5194,19.0,4914
2013-01-01,"Upson, GA",13293,33931,5220,19.0,4914
2014-01-01,"Upson, GA",13293,34045,5240,19.0,4912
2015-01-01,"Upson, GA",13293,34144,5259,19.0,4910
2016-01-01,"Upson, GA",13293,34233,5277,19.0,4909
2017-01-01,"Upson, GA",13293,34315,5293,19.0,4907
2018-01-01,"Upson, GA",13293,34391,5308,19.0,4906
2019-01-01,"Upson, GA",13293,34461,5321,19.0,4905
