YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Windham, CT",9015,38666,8845,8.5,17703
1997-01-01,"Windham, CT",9015,41108,10188,9.8,18283
1998-01-01,"Windham, CT",9015,42248,10257,9.8,18228
1999-01-01,"Windham, CT",9015,42586,8902,8.3,14929
2000-01-01,"Windham, CT",9015,45270,8817,8.2,18198
2001-01-01,"Windham, CT",9015,44725,8557,7.9,18224
2002-01-01,"Windham, CT",9015,45433,8993,8.2,18146
2003-01-01,"Windham, CT",9015,45929,9059,8.1,18350
2004-01-01,"Windham, CT",9015,47306,10592,9.4,18208
2005-01-01,"Windham, CT",9015,48630,9983,9.0,18417
2006-01-01,"Windham, CT",9015,53802,10499,9.3,18486
2007-01-01,"Windham, CT",9015,57339,9571,8.5,18446
2008-01-01,"Windham, CT",9015,54027,13235,11.7,18174
2009-01-01,"Windham, CT",9015,56342,11111,9.8,17909
2010-01-01,"Windham, CT",9015,57025,11405,10.0,18143
2011-01-01,"Windham, CT",9015,57852,11505,10.0,18147
2012-01-01,"Windham, CT",9015,58667,11613,10.0,18189
2013-01-01,"Windham, CT",9015,59447,11728,10.0,18219
2014-01-01,"Windham, CT",9015,60206,11838,10.0,18245
2015-01-01,"Windham, CT",9015,60935,11946,10.0,18267
2016-01-01,"Windham, CT",9015,61636,12050,10.0,18286
2017-01-01,"Windham, CT",9015,62309,12151,10.0,18303
2018-01-01,"Windham, CT",9015,62954,12248,10.0,18318
2019-01-01,"Windham, CT",9015,63570,12341,10.0,18332
