YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Albemarle, VA",51003,43475,5565,7.8,10581
1997-01-01,"Albemarle, VA",51003,46371,6238,8.5,11123
1998-01-01,"Albemarle, VA",51003,49171,5958,8.0,11344
1999-01-01,"Albemarle, VA",51003,50362,5345,6.8,11644
2000-01-01,"Albemarle, VA",51003,53263,4843,6.1,11981
2001-01-01,"Albemarle, VA",51003,51783,5277,6.5,12187
2002-01-01,"Albemarle, VA",51003,52365,5901,7.2,12237
2003-01-01,"Albemarle, VA",51003,52967,6310,7.6,12315
2004-01-01,"Albemarle, VA",51003,55118,6205,7.3,12565
2005-01-01,"Albemarle, VA",51003,58620,5872,7.0,12420
2006-01-01,"Albemarle, VA",51003,58428,6107,7.1,12766
2007-01-01,"Albemarle, VA",51003,63619,7396,8.5,16961
2008-01-01,"Albemarle, VA",51003,66606,6008,6.8,16874
2009-01-01,"Albemarle, VA",51003,63669,7774,8.8,16870
2010-01-01,"Albemarle, VA",51003,67600,6830,7.0,16971
2011-01-01,"Albemarle, VA",51003,67642,7102,7.0,17480
2012-01-01,"Albemarle, VA",51003,68568,7064,7.0,17685
2013-01-01,"Albemarle, VA",51003,69160,7125,7.0,17914
2014-01-01,"Albemarle, VA",51003,69789,7161,7.0,18114
2015-01-01,"Albemarle, VA",51003,70357,7204,7.0,18308
2016-01-01,"Albemarle, VA",51003,70892,7243,7.0,18492
2017-01-01,"Albemarle, VA",51003,71387,7280,7.0,18664
2018-01-01,"Albemarle, VA",51003,71843,7314,7.0,18825
2019-01-01,"Albemarle, VA",51003,72263,7346,7.0,18974
