YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Sioux, ND",38085,18677,1530,36.7,1118
1997-01-01,"Sioux, ND",38085,19120,1580,37.4,1163
1998-01-01,"Sioux, ND",38085,19845,1496,35.3,1139
1999-01-01,"Sioux, ND",38085,21771,1302,32.4,1150
2000-01-01,"Sioux, ND",38085,22987,1253,31.3,561
2001-01-01,"Sioux, ND",38085,22383,1304,32.1,1893
2002-01-01,"Sioux, ND",38085,22624,1231,30.4,1830
2003-01-01,"Sioux, ND",38085,24569,1060,25.7,1802
2004-01-01,"Sioux, ND",38085,25420,1173,28.1,443
2005-01-01,"Sioux, ND",38085,25720,1687,41.4,467
2006-01-01,"Sioux, ND",38085,26915,1485,35.7,436
2007-01-01,"Sioux, ND",38085,28536,1335,32.7,403
2008-01-01,"Sioux, ND",38085,29137,1551,37.8,365
2009-01-01,"Sioux, ND",38085,27473,1624,39.9,358
2010-01-01,"Sioux, ND",38085,27606,1502,36.0,543
2011-01-01,"Sioux, ND",38085,27916,1483,36.0,445
2012-01-01,"Sioux, ND",38085,28154,1504,36.0,398
2013-01-01,"Sioux, ND",38085,28346,1510,36.0,382
2014-01-01,"Sioux, ND",38085,28524,1514,36.0,359
2015-01-01,"Sioux, ND",38085,28685,1519,37.0,335
2016-01-01,"Sioux, ND",38085,28828,1525,37.0,314
2017-01-01,"Sioux, ND",38085,28955,1529,37.0,295
2018-01-01,"Sioux, ND",38085,29068,1533,37.0,278
2019-01-01,"Sioux, ND",38085,29170,1537,37.0,263
