YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lake, OR",41037,28128,1141,15.4,1566
1997-01-01,"Lake, OR",41037,30427,1060,14.7,1694
1998-01-01,"Lake, OR",41037,29894,1248,17.2,1573
1999-01-01,"Lake, OR",41037,29247,1127,15.3,1529
2000-01-01,"Lake, OR",41037,30496,1134,15.2,1453
2001-01-01,"Lake, OR",41037,29813,1160,15.8,1432
2002-01-01,"Lake, OR",41037,29676,1094,14.8,1383
2003-01-01,"Lake, OR",41037,30499,1100,15.0,1332
2004-01-01,"Lake, OR",41037,31639,1159,15.9,1142
2005-01-01,"Lake, OR",41037,28974,1305,18.1,1109
2006-01-01,"Lake, OR",41037,36234,1254,16.9,1093
2007-01-01,"Lake, OR",41037,37129,1125,15.6,1120
2008-01-01,"Lake, OR",41037,36215,1287,17.9,1124
2009-01-01,"Lake, OR",41037,35303,1300,18.5,1103
2010-01-01,"Lake, OR",41037,36314,1408,19.0,1031
2011-01-01,"Lake, OR",41037,37949,1300,18.0,1056
2012-01-01,"Lake, OR",41037,37389,1331,18.0,1041
2013-01-01,"Lake, OR",41037,37628,1361,19.0,1017
2014-01-01,"Lake, OR",41037,38115,1350,18.0,1012
2015-01-01,"Lake, OR",41037,38222,1358,19.0,1002
2016-01-01,"Lake, OR",41037,38403,1368,19.0,990
2017-01-01,"Lake, OR",41037,38633,1370,19.0,982
2018-01-01,"Lake, OR",41037,38792,1375,19.0,975
2019-01-01,"Lake, OR",41037,38944,1380,19.0,967
