YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Rutherford, NC",37161,29503,8055,13.4,9859
1997-01-01,"Rutherford, NC",37161,30981,8381,13.7,10049
1998-01-01,"Rutherford, NC",37161,31944,8572,13.9,10117
1999-01-01,"Rutherford, NC",37161,30917,8557,13.8,10284
2000-01-01,"Rutherford, NC",37161,32236,8494,13.7,10298
2001-01-01,"Rutherford, NC",37161,31317,8605,13.9,10401
2002-01-01,"Rutherford, NC",37161,31365,9387,15.0,10336
2003-01-01,"Rutherford, NC",37161,32207,9479,15.2,10412
2004-01-01,"Rutherford, NC",37161,32774,10062,16.1,10279
2005-01-01,"Rutherford, NC",37161,34058,10115,16.3,10351
2006-01-01,"Rutherford, NC",37161,33083,11359,18.3,10522
2007-01-01,"Rutherford, NC",37161,35760,10038,16.4,10132
2008-01-01,"Rutherford, NC",37161,36866,10387,16.8,9654
2009-01-01,"Rutherford, NC",37161,34016,13477,21.8,10491
2010-01-01,"Rutherford, NC",37161,39454,11718,19.0,9883
2011-01-01,"Rutherford, NC",37161,39302,13166,21.0,9603
2012-01-01,"Rutherford, NC",37161,39776,14995,24.0,9932
2013-01-01,"Rutherford, NC",37161,43755,14938,24.0,9449
2014-01-01,"Rutherford, NC",37161,44969,16859,27.0,9277
2015-01-01,"Rutherford, NC",37161,47584,18677,30.0,9232
2016-01-01,"Rutherford, NC",37161,51761,20071,33.0,8788
2017-01-01,"Rutherford, NC",37161,55057,22725,37.0,8520
2018-01-01,"Rutherford, NC",37161,59882,25442,42.0,8198
2019-01-01,"Rutherford, NC",37161,65822,28486,47.0,7659
