YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Montrose, CO",8085,30962,3587,12.1,5432
1997-01-01,"Montrose, CO",8085,32312,4088,13.2,5751
1998-01-01,"Montrose, CO",8085,33659,4157,13.2,5907
1999-01-01,"Montrose, CO",8085,34644,4104,12.3,5813
2000-01-01,"Montrose, CO",8085,36303,4279,12.6,5882
2001-01-01,"Montrose, CO",8085,35896,4381,12.5,5842
2002-01-01,"Montrose, CO",8085,36741,4579,12.8,5845
2003-01-01,"Montrose, CO",8085,38398,4486,12.3,6008
2004-01-01,"Montrose, CO",8085,40234,4396,11.8,6017
2005-01-01,"Montrose, CO",8085,38911,4838,13.1,6198
2006-01-01,"Montrose, CO",8085,42016,4768,12.5,6303
2007-01-01,"Montrose, CO",8085,45254,4942,12.6,6527
2008-01-01,"Montrose, CO",8085,45817,4766,11.9,6703
2009-01-01,"Montrose, CO",8085,48108,5274,12.8,6857
2010-01-01,"Montrose, CO",8085,50033,5161,12.0,6976
2011-01-01,"Montrose, CO",8085,52106,5423,12.0,7120
2012-01-01,"Montrose, CO",8085,54041,5486,12.0,7275
2013-01-01,"Montrose, CO",8085,56233,5670,12.0,7433
2014-01-01,"Montrose, CO",8085,58390,5789,11.0,7603
2015-01-01,"Montrose, CO",8085,60720,5956,11.0,7778
2016-01-01,"Montrose, CO",8085,63100,6103,11.0,7963
2017-01-01,"Montrose, CO",8085,65617,6273,11.0,8155
2018-01-01,"Montrose, CO",8085,68225,6439,11.0,8357
2019-01-01,"Montrose, CO",8085,70961,6620,11.0,8567
