YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Gem, ID",16045,28753,2143,15.1,2709
1997-01-01,"Gem, ID",16045,30132,2295,15.4,2827
1998-01-01,"Gem, ID",16045,31633,2146,14.1,2980
1999-01-01,"Gem, ID",16045,33603,1980,13.1,2998
2000-01-01,"Gem, ID",16045,35526,1899,12.4,2991
2001-01-01,"Gem, ID",16045,34809,1896,12.3,2913
2002-01-01,"Gem, ID",16045,34722,1928,12.3,2987
2003-01-01,"Gem, ID",16045,35617,1861,11.8,2980
2004-01-01,"Gem, ID",16045,36992,1923,11.9,2996
2005-01-01,"Gem, ID",16045,36711,2275,14.2,3042
2006-01-01,"Gem, ID",16045,39709,2116,13.0,2968
2007-01-01,"Gem, ID",16045,41392,2120,13.0,2925
2008-01-01,"Gem, ID",16045,43555,2412,14.8,2827
2009-01-01,"Gem, ID",16045,42396,2400,14.8,2641
2010-01-01,"Gem, ID",16045,41551,2776,16.0,2658
2011-01-01,"Gem, ID",16045,42449,2912,17.0,2692
2012-01-01,"Gem, ID",16045,43958,2926,17.0,2672
2013-01-01,"Gem, ID",16045,45107,2974,17.0,2612
2014-01-01,"Gem, ID",16045,45821,3092,18.0,2552
2015-01-01,"Gem, ID",16045,46451,3238,19.0,2507
2016-01-01,"Gem, ID",16045,47227,3373,20.0,2469
2017-01-01,"Gem, ID",16045,48130,3494,20.0,2429
2018-01-01,"Gem, ID",16045,49061,3613,21.0,2383
2019-01-01,"Gem, ID",16045,49970,3739,22.0,2335
