YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Allegheny, PA",42003,35733,141928,11.0,166186
1997-01-01,"Allegheny, PA",42003,38893,137730,10.9,170020
1998-01-01,"Allegheny, PA",42003,39887,135814,10.8,172039
1999-01-01,"Allegheny, PA",42003,39094,125788,10.0,173484
2000-01-01,"Allegheny, PA",42003,41269,113514,9.1,173819
2001-01-01,"Allegheny, PA",42003,40799,119818,9.6,172956
2002-01-01,"Allegheny, PA",42003,41063,120762,9.7,172336
2003-01-01,"Allegheny, PA",42003,41346,132325,10.8,172040
2004-01-01,"Allegheny, PA",42003,42182,138311,11.4,167880
2005-01-01,"Allegheny, PA",42003,41602,146324,12.3,167482
2006-01-01,"Allegheny, PA",42003,43709,145826,12.3,163943
2007-01-01,"Allegheny, PA",42003,46402,137028,11.6,166401
2008-01-01,"Allegheny, PA",42003,48778,145977,12.4,156634
2009-01-01,"Allegheny, PA",42003,46212,153937,13.0,150615
2010-01-01,"Allegheny, PA",42003,46916,161065,13.0,149797
2011-01-01,"Allegheny, PA",42003,47444,166146,14.0,147885
2012-01-01,"Allegheny, PA",42003,48000,170596,14.0,145720
2013-01-01,"Allegheny, PA",42003,48587,174873,14.0,143423
2014-01-01,"Allegheny, PA",42003,49192,179156,15.0,141026
2015-01-01,"Allegheny, PA",42003,49805,183515,15.0,138546
2016-01-01,"Allegheny, PA",42003,50425,187969,16.0,136000
2017-01-01,"Allegheny, PA",42003,51050,192518,16.0,133399
2018-01-01,"Allegheny, PA",42003,51681,197156,17.0,130751
2019-01-01,"Allegheny, PA",42003,52317,201873,17.0,128063
