YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Cass, TX",48067,25582,6035,19.7,6272
1997-01-01,"Cass, TX",48067,27929,5622,18.3,6313
1998-01-01,"Cass, TX",48067,28483,5816,19.0,6357
1999-01-01,"Cass, TX",48067,28239,5510,18.4,6330
2000-01-01,"Cass, TX",48067,29756,5246,17.7,6194
2001-01-01,"Cass, TX",48067,29155,5147,17.4,6089
2002-01-01,"Cass, TX",48067,29493,4936,16.7,6001
2003-01-01,"Cass, TX",48067,30204,5154,17.4,6037
2004-01-01,"Cass, TX",48067,30984,5131,17.3,5893
2005-01-01,"Cass, TX",48067,32156,5664,19.2,5776
2006-01-01,"Cass, TX",48067,34667,5605,19.1,5691
2007-01-01,"Cass, TX",48067,34181,5549,19.3,5649
2008-01-01,"Cass, TX",48067,36378,5226,18.2,5693
2009-01-01,"Cass, TX",48067,37065,5547,19.3,5647
2010-01-01,"Cass, TX",48067,37534,5478,19.0,5588
2011-01-01,"Cass, TX",48067,38410,5270,18.0,5517
2012-01-01,"Cass, TX",48067,39053,5191,18.0,5430
2013-01-01,"Cass, TX",48067,39845,5155,18.0,5341
2014-01-01,"Cass, TX",48067,40709,5178,18.0,5255
2015-01-01,"Cass, TX",48067,41689,5216,18.0,5176
2016-01-01,"Cass, TX",48067,42739,5252,19.0,5101
2017-01-01,"Cass, TX",48067,43834,5271,19.0,5028
2018-01-01,"Cass, TX",48067,44945,5269,19.0,4954
2019-01-01,"Cass, TX",48067,46061,5252,19.0,4876
