YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Androscoggin, ME",23001,32691,12350,12.2,17376
1997-01-01,"Androscoggin, ME",23001,34242,10732,10.7,17204
1998-01-01,"Androscoggin, ME",23001,34895,10660,10.6,16941
1999-01-01,"Androscoggin, ME",23001,34931,11000,10.8,22079
2000-01-01,"Androscoggin, ME",23001,36855,10526,10.4,16472
2001-01-01,"Androscoggin, ME",23001,35794,11102,10.8,16962
2002-01-01,"Androscoggin, ME",23001,36087,12358,11.9,16897
2003-01-01,"Androscoggin, ME",23001,38054,12000,11.5,16875
2004-01-01,"Androscoggin, ME",23001,39184,12954,12.3,16354
2005-01-01,"Androscoggin, ME",23001,41930,12447,12.0,16130
2006-01-01,"Androscoggin, ME",23001,39537,16364,15.7,16114
2007-01-01,"Androscoggin, ME",23001,45254,14565,14.1,16472
2008-01-01,"Androscoggin, ME",23001,44484,13547,13.1,16691
2009-01-01,"Androscoggin, ME",23001,40653,15427,15.0,16508
2010-01-01,"Androscoggin, ME",23001,42686,13701,13.0,17058
2011-01-01,"Androscoggin, ME",23001,40813,13829,13.0,17394
2012-01-01,"Androscoggin, ME",23001,40418,13206,13.0,17420
2013-01-01,"Androscoggin, ME",23001,39376,12955,12.0,17624
2014-01-01,"Androscoggin, ME",23001,38796,12580,12.0,17644
2015-01-01,"Androscoggin, ME",23001,38175,12367,12.0,17695
2016-01-01,"Androscoggin, ME",23001,37822,12181,11.0,17664
2017-01-01,"Androscoggin, ME",23001,37588,12101,11.0,17622
2018-01-01,"Androscoggin, ME",23001,37547,12081,11.0,17544
2019-01-01,"Androscoggin, ME",23001,37632,12131,11.0,17459
