YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lapeer, MI",26087,45424,6334,7.4,14388
1997-01-01,"Lapeer, MI",26087,47774,6078,6.9,14634
1998-01-01,"Lapeer, MI",26087,50835,6135,6.9,15104
1999-01-01,"Lapeer, MI",26087,50218,5287,6.1,14956
2000-01-01,"Lapeer, MI",26087,52480,5173,5.9,15057
2001-01-01,"Lapeer, MI",26087,51536,5516,6.2,15036
2002-01-01,"Lapeer, MI",26087,51656,6386,7.1,15008
2003-01-01,"Lapeer, MI",26087,51805,6745,7.4,15126
2004-01-01,"Lapeer, MI",26087,52360,7817,8.5,15463
2005-01-01,"Lapeer, MI",26087,53276,6492,7.1,15580
2006-01-01,"Lapeer, MI",26087,55808,8847,9.6,15525
2007-01-01,"Lapeer, MI",26087,57628,7882,8.7,15316
2008-01-01,"Lapeer, MI",26087,54243,8978,10.1,15104
2009-01-01,"Lapeer, MI",26087,51290,8306,9.4,16404
2010-01-01,"Lapeer, MI",26087,55584,5930,6.0,17227
2011-01-01,"Lapeer, MI",26087,59059,5034,5.0,17390
2012-01-01,"Lapeer, MI",26087,60158,5184,5.0,17248
2013-01-01,"Lapeer, MI",26087,59614,5493,6.0,17171
2014-01-01,"Lapeer, MI",26087,58865,5428,6.0,17295
2015-01-01,"Lapeer, MI",26087,58762,4991,5.0,17541
2016-01-01,"Lapeer, MI",26087,59287,4454,5.0,17779
2017-01-01,"Lapeer, MI",26087,59989,4048,4.0,17934
2018-01-01,"Lapeer, MI",26087,60493,3824,4.0,18014
2019-01-01,"Lapeer, MI",26087,60717,3706,4.0,18066
