YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Pinal, AZ",4021,26082,29544,21.7,24518
1997-01-01,"Pinal, AZ",4021,28003,28695,20.0,26526
1998-01-01,"Pinal, AZ",4021,29726,27470,18.5,25887
1999-01-01,"Pinal, AZ",4021,33289,24399,14.8,26403
2000-01-01,"Pinal, AZ",4021,35134,27242,15.8,26689
2001-01-01,"Pinal, AZ",4021,34437,29430,16.4,26799
2002-01-01,"Pinal, AZ",4021,35132,30808,16.3,24379
2003-01-01,"Pinal, AZ",4021,37858,29033,14.6,27859
2004-01-01,"Pinal, AZ",4021,40255,32345,15.1,32916
2005-01-01,"Pinal, AZ",4021,41177,33568,15.7,35680
2006-01-01,"Pinal, AZ",4021,43627,38889,15.2,40649
2007-01-01,"Pinal, AZ",4021,49906,35512,12.5,42557
2008-01-01,"Pinal, AZ",4021,50208,43350,14.0,48201
2009-01-01,"Pinal, AZ",4021,49088,44379,13.7,50829
2010-01-01,"Pinal, AZ",4021,52986,39605,11.0,50054
2011-01-01,"Pinal, AZ",4021,54260,43785,12.0,52723
2012-01-01,"Pinal, AZ",4021,56128,45484,11.0,55558
2013-01-01,"Pinal, AZ",4021,58084,46972,11.0,58335
2014-01-01,"Pinal, AZ",4021,60055,48516,10.0,61121
2015-01-01,"Pinal, AZ",4021,62047,50082,10.0,63929
2016-01-01,"Pinal, AZ",4021,64064,51665,10.0,66762
2017-01-01,"Pinal, AZ",4021,66104,53266,9.0,69624
2018-01-01,"Pinal, AZ",4021,68167,54886,9.0,72516
2019-01-01,"Pinal, AZ",4021,70254,56524,8.0,75441
