YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lyon, IA",19119,30873,1131,9.4,2296
1997-01-01,"Lyon, IA",19119,35180,1085,8.9,2283
1998-01-01,"Lyon, IA",19119,34874,1163,9.6,2233
1999-01-01,"Lyon, IA",19119,36810,887,7.6,2193
2000-01-01,"Lyon, IA",19119,38539,868,7.5,2104
2001-01-01,"Lyon, IA",19119,38671,859,7.4,2088
2002-01-01,"Lyon, IA",19119,38234,900,7.7,1970
2003-01-01,"Lyon, IA",19119,39337,856,7.3,1917
2004-01-01,"Lyon, IA",19119,44195,952,8.1,1851
2005-01-01,"Lyon, IA",19119,44756,904,7.8,1850
2006-01-01,"Lyon, IA",19119,45417,774,6.8,1878
2007-01-01,"Lyon, IA",19119,48878,776,7.0,1827
2008-01-01,"Lyon, IA",19119,50289,875,7.9,1841
2009-01-01,"Lyon, IA",19119,48467,881,8.0,1836
2010-01-01,"Lyon, IA",19119,48205,814,7.0,1865
2011-01-01,"Lyon, IA",19119,47891,812,7.0,1865
2012-01-01,"Lyon, IA",19119,47728,810,7.0,1863
2013-01-01,"Lyon, IA",19119,47663,809,7.0,1860
2014-01-01,"Lyon, IA",19119,47667,810,7.0,1856
2015-01-01,"Lyon, IA",19119,47714,810,7.0,1853
2016-01-01,"Lyon, IA",19119,47783,809,7.0,1849
2017-01-01,"Lyon, IA",19119,47861,809,7.0,1846
2018-01-01,"Lyon, IA",19119,47939,808,7.0,1843
2019-01-01,"Lyon, IA",19119,48012,807,7.0,1841
