YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Phelps, NE",31137,34884,831,8.4,1929
1997-01-01,"Phelps, NE",31137,37595,874,8.9,2044
1998-01-01,"Phelps, NE",31137,38196,961,9.8,2053
1999-01-01,"Phelps, NE",31137,38136,902,9.4,2024
2000-01-01,"Phelps, NE",31137,39557,833,8.8,2056
2001-01-01,"Phelps, NE",31137,38772,878,9.2,2013
2002-01-01,"Phelps, NE",31137,38666,915,9.7,1978
2003-01-01,"Phelps, NE",31137,39556,909,9.6,1883
2004-01-01,"Phelps, NE",31137,41426,897,9.7,1797
2005-01-01,"Phelps, NE",31137,41897,937,10.2,1672
2006-01-01,"Phelps, NE",31137,43931,898,9.8,1676
2007-01-01,"Phelps, NE",31137,43740,897,10.1,1606
2008-01-01,"Phelps, NE",31137,44451,922,10.4,1610
2009-01-01,"Phelps, NE",31137,46567,961,11.0,1633
2010-01-01,"Phelps, NE",31137,46811,936,10.0,1519
2011-01-01,"Phelps, NE",31137,47879,936,10.0,1445
2012-01-01,"Phelps, NE",31137,48912,942,11.0,1371
2013-01-01,"Phelps, NE",31137,50084,947,11.0,1297
2014-01-01,"Phelps, NE",31137,51326,953,11.0,1218
2015-01-01,"Phelps, NE",31137,52654,959,11.0,1135
2016-01-01,"Phelps, NE",31137,54065,965,12.0,1048
2017-01-01,"Phelps, NE",31137,55564,972,12.0,955
2018-01-01,"Phelps, NE",31137,57156,979,12.0,856
2019-01-01,"Phelps, NE",31137,58847,987,12.0,751
