YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Bertie, NC",37015,21724,5052,24.4,4043
1997-01-01,"Bertie, NC",37015,22816,4702,22.9,4003
1998-01-01,"Bertie, NC",37015,24163,4786,23.4,3915
1999-01-01,"Bertie, NC",37015,24442,4303,21.8,3902
2000-01-01,"Bertie, NC",37015,25876,4091,20.8,3861
2001-01-01,"Bertie, NC",37015,25057,3902,20.0,3759
2002-01-01,"Bertie, NC",37015,25462,3920,20.1,3711
2003-01-01,"Bertie, NC",37015,25911,4003,20.6,3626
2004-01-01,"Bertie, NC",37015,27040,4135,21.3,3474
2005-01-01,"Bertie, NC",37015,26379,4618,24.0,3421
2006-01-01,"Bertie, NC",37015,28071,4342,23.0,3314
2007-01-01,"Bertie, NC",37015,28531,4781,26.0,3202
2008-01-01,"Bertie, NC",37015,31375,4264,23.3,3060
2009-01-01,"Bertie, NC",37015,29693,4431,24.3,3113
2010-01-01,"Bertie, NC",37015,30909,4318,23.0,3020
2011-01-01,"Bertie, NC",37015,30997,4366,24.0,2961
2012-01-01,"Bertie, NC",37015,31787,4347,24.0,2878
2013-01-01,"Bertie, NC",37015,32158,4387,24.0,2809
2014-01-01,"Bertie, NC",37015,32815,4394,25.0,2732
2015-01-01,"Bertie, NC",37015,33311,4418,25.0,2660
2016-01-01,"Bertie, NC",37015,33914,4425,25.0,2586
2017-01-01,"Bertie, NC",37015,34449,4437,25.0,2514
2018-01-01,"Bertie, NC",37015,35020,4443,26.0,2442
2019-01-01,"Bertie, NC",37015,35561,4451,26.0,2370
