YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Leon, FL",12073,35111,29722,14.3,29836
1997-01-01,"Leon, FL",12073,37832,28848,13.8,32868
1998-01-01,"Leon, FL",12073,39569,27013,12.8,33139
1999-01-01,"Leon, FL",12073,37517,28608,12.6,33018
2000-01-01,"Leon, FL",12073,38791,27553,12.1,33284
2001-01-01,"Leon, FL",12073,38153,28948,12.6,32808
2002-01-01,"Leon, FL",12073,37760,29639,12.8,33720
2003-01-01,"Leon, FL",12073,37956,32513,14.0,33781
2004-01-01,"Leon, FL",12073,39562,29772,12.7,34878
2005-01-01,"Leon, FL",12073,42667,40089,17.2,35031
2006-01-01,"Leon, FL",12073,41958,43931,18.7,34997
2007-01-01,"Leon, FL",12073,48739,42427,17.0,35008
2008-01-01,"Leon, FL",12073,47318,46763,18.6,35052
2009-01-01,"Leon, FL",12073,40725,56589,22.3,35231
2010-01-01,"Leon, FL",12073,47499,56828,22.0,37304
2011-01-01,"Leon, FL",12073,49735,62307,23.0,37357
2012-01-01,"Leon, FL",12073,50992,68626,25.0,37789
2013-01-01,"Leon, FL",12073,52886,75141,28.0,38552
2014-01-01,"Leon, FL",12073,55185,82361,30.0,39386
2015-01-01,"Leon, FL",12073,57719,90492,33.0,40286
2016-01-01,"Leon, FL",12073,60529,99597,36.0,41291
2017-01-01,"Leon, FL",12073,63674,109774,39.0,42418
2018-01-01,"Leon, FL",12073,67193,121151,43.0,43678
2019-01-01,"Leon, FL",12073,71128,133874,47.0,45087
