YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Terrell, TX",48443,22815,302,24.2,286
1997-01-01,"Terrell, TX",48443,24682,248,20.9,246
1998-01-01,"Terrell, TX",48443,24061,253,20.7,228
1999-01-01,"Terrell, TX",48443,24207,215,19.9,212
2000-01-01,"Terrell, TX",48443,26531,226,22.2,230
2001-01-01,"Terrell, TX",48443,26154,217,21.3,221
2002-01-01,"Terrell, TX",48443,27032,180,17.4,200
2003-01-01,"Terrell, TX",48443,26708,173,18.0,201
2004-01-01,"Terrell, TX",48443,27870,151,15.1,164
2005-01-01,"Terrell, TX",48443,27927,198,19.9,142
2006-01-01,"Terrell, TX",48443,25939,195,19.9,146
2007-01-01,"Terrell, TX",48443,31759,187,20.1,144
2008-01-01,"Terrell, TX",48443,30359,187,20.3,152
2009-01-01,"Terrell, TX",48443,30926,182,18.8,168
2010-01-01,"Terrell, TX",48443,28317,187,19.0,164
2011-01-01,"Terrell, TX",48443,28464,189,19.0,163
2012-01-01,"Terrell, TX",48443,28761,188,19.0,163
2013-01-01,"Terrell, TX",48443,28820,187,19.0,164
2014-01-01,"Terrell, TX",48443,28800,186,19.0,164
2015-01-01,"Terrell, TX",48443,28790,186,19.0,163
2016-01-01,"Terrell, TX",48443,28796,186,19.0,163
2017-01-01,"Terrell, TX",48443,28805,186,19.0,163
2018-01-01,"Terrell, TX",48443,28811,186,19.0,163
2019-01-01,"Terrell, TX",48443,28815,186,19.0,163
