YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Chester, TN",47023,27673,2068,15.5,2335
1997-01-01,"Chester, TN",47023,29196,2059,14.8,2383
1998-01-01,"Chester, TN",47023,31367,2032,14.4,2402
1999-01-01,"Chester, TN",47023,32983,2018,13.9,2435
2000-01-01,"Chester, TN",47023,34772,2078,14.3,2463
2001-01-01,"Chester, TN",47023,33970,2190,14.9,2502
2002-01-01,"Chester, TN",47023,34305,2185,14.9,2459
2003-01-01,"Chester, TN",47023,34972,2061,13.8,2437
2004-01-01,"Chester, TN",47023,35942,2304,15.3,2524
2005-01-01,"Chester, TN",47023,36635,2651,17.8,2546
2006-01-01,"Chester, TN",47023,39229,2193,14.6,2551
2007-01-01,"Chester, TN",47023,37002,2887,19.1,2772
2008-01-01,"Chester, TN",47023,39247,2500,16.3,2712
2009-01-01,"Chester, TN",47023,39777,2790,18.2,2762
2010-01-01,"Chester, TN",47023,40609,2740,17.0,2778
2011-01-01,"Chester, TN",47023,40736,2847,18.0,2821
2012-01-01,"Chester, TN",47023,41312,2857,18.0,2837
2013-01-01,"Chester, TN",47023,41621,2914,18.0,2863
2014-01-01,"Chester, TN",47023,42034,2943,18.0,2882
2015-01-01,"Chester, TN",47023,42352,2983,19.0,2903
2016-01-01,"Chester, TN",47023,42686,3014,19.0,2920
2017-01-01,"Chester, TN",47023,42978,3046,19.0,2938
2018-01-01,"Chester, TN",47023,43263,3075,19.0,2954
2019-01-01,"Chester, TN",47023,43523,3103,19.0,2969
