YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Mitchell, NC",37121,27128,2062,13.9,2387
1997-01-01,"Mitchell, NC",37121,29238,1999,13.4,2368
1998-01-01,"Mitchell, NC",37121,31235,2080,13.9,2369
1999-01-01,"Mitchell, NC",37121,30568,2059,13.1,2368
2000-01-01,"Mitchell, NC",37121,31719,1951,12.4,2401
2001-01-01,"Mitchell, NC",37121,30622,2059,13.1,2391
2002-01-01,"Mitchell, NC",37121,30444,2256,14.3,2379
2003-01-01,"Mitchell, NC",37121,31190,2228,14.1,2391
2004-01-01,"Mitchell, NC",37121,32334,2304,14.6,2335
2005-01-01,"Mitchell, NC",37121,32519,2600,16.7,2296
2006-01-01,"Mitchell, NC",37121,32446,2583,16.7,2293
2007-01-01,"Mitchell, NC",37121,36239,2474,15.8,2206
2008-01-01,"Mitchell, NC",37121,35195,2680,17.2,2172
2009-01-01,"Mitchell, NC",37121,35398,2826,18.3,2154
2010-01-01,"Mitchell, NC",37121,36503,2898,18.0,2112
2011-01-01,"Mitchell, NC",37121,37319,2993,19.0,2067
2012-01-01,"Mitchell, NC",37121,38153,3101,20.0,2021
2013-01-01,"Mitchell, NC",37121,39046,3214,21.0,1972
2014-01-01,"Mitchell, NC",37121,39991,3334,22.0,1920
2015-01-01,"Mitchell, NC",37121,40994,3461,22.0,1865
2016-01-01,"Mitchell, NC",37121,42058,3595,23.0,1807
2017-01-01,"Mitchell, NC",37121,43186,3737,24.0,1744
2018-01-01,"Mitchell, NC",37121,44383,3888,26.0,1678
2019-01-01,"Mitchell, NC",37121,45651,4048,27.0,1608
