YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Forsyth, GA",13117,56347,4134,5.9,8625
1997-01-01,"Forsyth, GA",13117,60250,4437,5.1,10342
1998-01-01,"Forsyth, GA",13117,67385,4504,4.7,11519
1999-01-01,"Forsyth, GA",13117,69732,4810,4.9,12920
2000-01-01,"Forsyth, GA",13117,73008,4786,4.4,14299
2001-01-01,"Forsyth, GA",13117,73197,5673,4.9,15703
2002-01-01,"Forsyth, GA",13117,74256,6092,4.9,17131
2003-01-01,"Forsyth, GA",13117,72945,7500,5.7,18860
2004-01-01,"Forsyth, GA",13117,74379,7684,5.5,22067
2005-01-01,"Forsyth, GA",13117,81603,7285,5.2,23612
2006-01-01,"Forsyth, GA",13117,83491,7860,5.2,25593
2007-01-01,"Forsyth, GA",13117,85318,8257,5.2,28171
2008-01-01,"Forsyth, GA",13117,88626,8415,5.0,30655
2009-01-01,"Forsyth, GA",13117,84567,11412,6.6,32374
2010-01-01,"Forsyth, GA",13117,89285,10863,5.0,36433
2011-01-01,"Forsyth, GA",13117,93040,11757,6.0,39236
2012-01-01,"Forsyth, GA",13117,95846,12536,6.0,42606
2013-01-01,"Forsyth, GA",13117,99051,13451,6.0,46042
2014-01-01,"Forsyth, GA",13117,102265,14392,6.0,49770
2015-01-01,"Forsyth, GA",13117,105728,15410,6.0,53713
2016-01-01,"Forsyth, GA",13117,109380,16487,7.0,57923
2017-01-01,"Forsyth, GA",13117,113277,17637,7.0,62400
2018-01-01,"Forsyth, GA",13117,117420,18861,7.0,67170
2019-01-01,"Forsyth, GA",13117,121832,20164,7.0,72248
