YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Lancaster, SC",45057,30422,8784,15.2,10728
1997-01-01,"Lancaster, SC",45057,32656,8847,14.8,10623
1998-01-01,"Lancaster, SC",45057,33614,8479,14.0,10863
1999-01-01,"Lancaster, SC",45057,33496,7624,12.7,10965
2000-01-01,"Lancaster, SC",45057,34980,7713,12.9,10924
2001-01-01,"Lancaster, SC",45057,33835,8139,13.5,10961
2002-01-01,"Lancaster, SC",45057,33698,8438,13.8,11342
2003-01-01,"Lancaster, SC",45057,34267,8434,13.7,11036
2004-01-01,"Lancaster, SC",45057,35865,9198,14.9,11372
2005-01-01,"Lancaster, SC",45057,36064,8800,14.5,11415
2006-01-01,"Lancaster, SC",45057,37321,10135,16.5,11243
2007-01-01,"Lancaster, SC",45057,37169,12752,17.9,11378
2008-01-01,"Lancaster, SC",45057,39898,12484,16.9,11523
2009-01-01,"Lancaster, SC",45057,40286,14945,19.8,11808
2010-01-01,"Lancaster, SC",45057,42939,16370,20.0,11949
2011-01-01,"Lancaster, SC",45057,45229,18522,22.0,12256
2012-01-01,"Lancaster, SC",45057,48193,21035,24.0,12581
2013-01-01,"Lancaster, SC",45057,51676,24177,27.0,12973
2014-01-01,"Lancaster, SC",45057,55912,28020,30.0,13440
2015-01-01,"Lancaster, SC",45057,61062,32712,34.0,14008
2016-01-01,"Lancaster, SC",45057,67338,38423,39.0,14699
2017-01-01,"Lancaster, SC",45057,74984,45371,45.0,15542
2018-01-01,"Lancaster, SC",45057,84294,53826,52.0,16570
2019-01-01,"Lancaster, SC",45057,95627,64118,61.0,17820
