YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Bedford, PA",42009,27978,6376,12.7,8563
1997-01-01,"Bedford, PA",42009,30173,5904,11.8,8552
1998-01-01,"Bedford, PA",42009,31958,5957,11.8,8575
1999-01-01,"Bedford, PA",42009,32728,5183,10.3,8514
2000-01-01,"Bedford, PA",42009,34248,4948,9.9,8525
2001-01-01,"Bedford, PA",42009,33575,5227,10.5,8337
2002-01-01,"Bedford, PA",42009,34172,5101,10.2,8269
2003-01-01,"Bedford, PA",42009,34792,5363,10.7,8118
2004-01-01,"Bedford, PA",42009,36059,5396,10.8,8144
2005-01-01,"Bedford, PA",42009,36895,6796,13.7,8138
2006-01-01,"Bedford, PA",42009,37213,6862,13.9,8174
2007-01-01,"Bedford, PA",42009,38257,6169,12.6,9108
2008-01-01,"Bedford, PA",42009,39754,6477,13.2,7962
2009-01-01,"Bedford, PA",42009,41449,5752,11.7,7828
2010-01-01,"Bedford, PA",42009,41836,6023,12.0,7949
2011-01-01,"Bedford, PA",42009,42337,6206,12.0,7972
2012-01-01,"Bedford, PA",42009,42937,6330,12.0,7968
2013-01-01,"Bedford, PA",42009,43580,6426,13.0,7953
2014-01-01,"Bedford, PA",42009,44238,6507,13.0,7932
2015-01-01,"Bedford, PA",42009,44898,6581,13.0,7908
2016-01-01,"Bedford, PA",42009,45554,6650,13.0,7884
2017-01-01,"Bedford, PA",42009,46203,6717,13.0,7859
2018-01-01,"Bedford, PA",42009,46842,6782,14.0,7834
2019-01-01,"Bedford, PA",42009,47473,6846,14.0,7810
