YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Alpena, MI",26007,29435,4254,13.7,5775
1997-01-01,"Alpena, MI",26007,31836,3981,12.9,5829
1998-01-01,"Alpena, MI",26007,33329,4156,13.4,5843
1999-01-01,"Alpena, MI",26007,33780,3539,11.3,5714
2000-01-01,"Alpena, MI",26007,35295,3509,11.3,5552
2001-01-01,"Alpena, MI",26007,34059,3465,11.3,5406
2002-01-01,"Alpena, MI",26007,33889,3752,12.2,5391
2003-01-01,"Alpena, MI",26007,34552,3563,11.7,5384
2004-01-01,"Alpena, MI",26007,35946,4006,13.2,5222
2005-01-01,"Alpena, MI",26007,35628,4094,13.7,5159
2006-01-01,"Alpena, MI",26007,35738,4174,14.0,5160
2007-01-01,"Alpena, MI",26007,37508,4567,15.5,4947
2008-01-01,"Alpena, MI",26007,37546,4823,16.5,4920
2009-01-01,"Alpena, MI",26007,35710,4796,16.6,4755
2010-01-01,"Alpena, MI",26007,36670,5477,18.0,4736
2011-01-01,"Alpena, MI",26007,36725,5618,19.0,4702
2012-01-01,"Alpena, MI",26007,37055,6014,21.0,4646
2013-01-01,"Alpena, MI",26007,37098,6199,21.0,4598
2014-01-01,"Alpena, MI",26007,37300,6507,22.0,4544
2015-01-01,"Alpena, MI",26007,37380,6718,23.0,4496
2016-01-01,"Alpena, MI",26007,37533,6982,24.0,4447
2017-01-01,"Alpena, MI",26007,37629,7199,25.0,4401
2018-01-01,"Alpena, MI",26007,37757,7436,26.0,4355
2019-01-01,"Alpena, MI",26007,37858,7649,27.0,4312
