YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Cook, MN",27031,32891,321,6.9,703
1997-01-01,"Cook, MN",27031,33460,367,7.7,722
1998-01-01,"Cook, MN",27031,35476,362,7.6,746
1999-01-01,"Cook, MN",27031,36510,356,6.9,760
2000-01-01,"Cook, MN",27031,38263,362,7.1,748
2001-01-01,"Cook, MN",27031,37478,387,7.4,736
2002-01-01,"Cook, MN",27031,37678,387,7.4,741
2003-01-01,"Cook, MN",27031,38633,378,7.1,716
2004-01-01,"Cook, MN",27031,39471,375,7.0,686
2005-01-01,"Cook, MN",27031,39934,495,9.3,697
2006-01-01,"Cook, MN",27031,42768,507,9.6,665
2007-01-01,"Cook, MN",27031,44159,446,8.4,674
2008-01-01,"Cook, MN",27031,46406,487,9.1,675
2009-01-01,"Cook, MN",27031,44927,547,10.1,643
2010-01-01,"Cook, MN",27031,46925,547,10.0,628
2011-01-01,"Cook, MN",27031,48105,569,10.0,621
2012-01-01,"Cook, MN",27031,49287,586,10.0,611
2013-01-01,"Cook, MN",27031,50424,605,11.0,601
2014-01-01,"Cook, MN",27031,51570,624,11.0,589
2015-01-01,"Cook, MN",27031,52737,645,11.0,578
2016-01-01,"Cook, MN",27031,53929,666,12.0,565
2017-01-01,"Cook, MN",27031,55142,687,12.0,553
2018-01-01,"Cook, MN",27031,56376,709,12.0,541
2019-01-01,"Cook, MN",27031,57627,730,13.0,528
