YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Warren, OH",39165,48049,7107,5.4,20917
1997-01-01,"Warren, OH",39165,50152,8067,5.6,22459
1998-01-01,"Warren, OH",39165,52526,7811,5.2,23400
1999-01-01,"Warren, OH",39165,55955,8025,5.2,24283
2000-01-01,"Warren, OH",39165,59258,7547,4.7,24283
2001-01-01,"Warren, OH",39165,58703,8408,5.0,25119
2002-01-01,"Warren, OH",39165,60083,8522,4.8,26211
2003-01-01,"Warren, OH",39165,61888,9422,5.1,28368
2004-01-01,"Warren, OH",39165,63899,10242,5.3,31076
2005-01-01,"Warren, OH",39165,63870,9501,5.0,32329
2006-01-01,"Warren, OH",39165,67167,10371,5.3,33504
2007-01-01,"Warren, OH",39165,71178,10182,5.1,34702
2008-01-01,"Warren, OH",39165,71139,13204,6.6,35670
2009-01-01,"Warren, OH",39165,68798,12051,5.9,36612
2010-01-01,"Warren, OH",39165,70666,11687,5.0,38046
2011-01-01,"Warren, OH",39165,73056,12404,6.0,39090
2012-01-01,"Warren, OH",39165,73920,13046,6.0,39745
2013-01-01,"Warren, OH",39165,74054,13262,6.0,40340
2014-01-01,"Warren, OH",39165,74422,13350,6.0,40981
2015-01-01,"Warren, OH",39165,75046,13526,6.0,41588
2016-01-01,"Warren, OH",39165,75603,13751,6.0,42105
2017-01-01,"Warren, OH",39165,75991,13940,6.0,42548
2018-01-01,"Warren, OH",39165,76301,14082,6.0,42946
2019-01-01,"Warren, OH",39165,76598,14205,6.0,43306
