YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Tama, IA",19171,32659,1564,8.9,3389
1997-01-01,"Tama, IA",19171,34794,1630,9.2,3339
1998-01-01,"Tama, IA",19171,36063,1502,8.5,3326
1999-01-01,"Tama, IA",19171,37061,1466,8.2,3350
2000-01-01,"Tama, IA",19171,38609,1499,8.4,3751
2001-01-01,"Tama, IA",19171,38258,1422,8.1,3653
2002-01-01,"Tama, IA",19171,38676,1527,8.7,3521
2003-01-01,"Tama, IA",19171,38939,1570,8.9,3393
2004-01-01,"Tama, IA",19171,42580,1716,9.7,3517
2005-01-01,"Tama, IA",19171,45719,1692,9.7,3489
2006-01-01,"Tama, IA",19171,43655,1816,10.4,2673
2007-01-01,"Tama, IA",19171,44734,1868,10.8,2640
2008-01-01,"Tama, IA",19171,47298,1840,10.7,2610
2009-01-01,"Tama, IA",19171,45564,1781,10.5,2643
2010-01-01,"Tama, IA",19171,43901,1881,11.0,2276
2011-01-01,"Tama, IA",19171,44079,1901,11.0,2242
2012-01-01,"Tama, IA",19171,44480,1909,11.0,2236
2013-01-01,"Tama, IA",19171,44827,1918,11.0,2217
2014-01-01,"Tama, IA",19171,45099,1928,11.0,2186
2015-01-01,"Tama, IA",19171,45316,1939,11.0,2149
2016-01-01,"Tama, IA",19171,45497,1951,11.0,2111
2017-01-01,"Tama, IA",19171,45653,1961,11.0,2073
2018-01-01,"Tama, IA",19171,45791,1971,11.0,2036
2019-01-01,"Tama, IA",19171,45917,1981,11.0,2001
