YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Calhoun, GA",13037,20656,1390,28.9,1228
1997-01-01,"Calhoun, GA",13037,21573,1414,28.4,1070
1998-01-01,"Calhoun, GA",13037,23105,1431,28.8,911
1999-01-01,"Calhoun, GA",13037,23578,1307,25.9,846
2000-01-01,"Calhoun, GA",13037,24792,1364,27.1,805
2001-01-01,"Calhoun, GA",13037,24110,1374,27.4,793
2002-01-01,"Calhoun, GA",13037,24463,1286,26.6,758
2003-01-01,"Calhoun, GA",13037,24628,1181,24.7,748
2004-01-01,"Calhoun, GA",13037,24746,1229,26.3,709
2005-01-01,"Calhoun, GA",13037,26022,1453,31.4,746
2006-01-01,"Calhoun, GA",13037,26402,1508,32.4,704
2007-01-01,"Calhoun, GA",13037,28348,1458,31.0,732
2008-01-01,"Calhoun, GA",13037,29435,1561,33.4,696
2009-01-01,"Calhoun, GA",13037,28902,1523,33.5,657
2010-01-01,"Calhoun, GA",13037,29623,1562,34.0,655
2011-01-01,"Calhoun, GA",13037,30269,1602,35.0,647
2012-01-01,"Calhoun, GA",13037,30890,1638,36.0,637
2013-01-01,"Calhoun, GA",13037,31487,1671,37.0,625
2014-01-01,"Calhoun, GA",13037,32060,1701,38.0,614
2015-01-01,"Calhoun, GA",13037,32614,1730,39.0,602
2016-01-01,"Calhoun, GA",13037,33153,1758,39.0,591
2017-01-01,"Calhoun, GA",13037,33677,1786,40.0,580
2018-01-01,"Calhoun, GA",13037,34191,1813,41.0,570
2019-01-01,"Calhoun, GA",13037,34694,1839,42.0,559
