YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Keith, NE",31101,29507,870,10.0,1706
1997-01-01,"Keith, NE",31101,32269,900,10.3,1602
1998-01-01,"Keith, NE",31101,31914,1026,11.5,1611
1999-01-01,"Keith, NE",31101,32549,959,10.8,1623
2000-01-01,"Keith, NE",31101,33832,928,10.7,1643
2001-01-01,"Keith, NE",31101,33130,929,10.7,1602
2002-01-01,"Keith, NE",31101,33359,913,10.8,1496
2003-01-01,"Keith, NE",31101,33687,881,10.5,1451
2004-01-01,"Keith, NE",31101,35252,834,10.0,1341
2005-01-01,"Keith, NE",31101,39403,852,10.4,1360
2006-01-01,"Keith, NE",31101,36048,974,12.0,1315
2007-01-01,"Keith, NE",31101,36968,917,11.6,1258
2008-01-01,"Keith, NE",31101,41079,882,11.5,1232
2009-01-01,"Keith, NE",31101,39587,875,11.5,1366
2010-01-01,"Keith, NE",31101,37251,893,11.0,1371
2011-01-01,"Keith, NE",31101,37511,860,11.0,1341
2012-01-01,"Keith, NE",31101,38172,850,11.0,1307
2013-01-01,"Keith, NE",31101,38731,850,11.0,1282
2014-01-01,"Keith, NE",31101,39120,852,11.0,1265
2015-01-01,"Keith, NE",31101,39395,851,11.0,1252
2016-01-01,"Keith, NE",31101,39619,848,11.0,1242
2017-01-01,"Keith, NE",31101,39827,845,11.0,1231
2018-01-01,"Keith, NE",31101,40033,841,11.0,1221
2019-01-01,"Keith, NE",31101,40236,838,11.0,1211
