YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Catoosa, GA",13047,33701,5684,11.7,8031
1997-01-01,"Catoosa, GA",13047,35597,5916,11.6,8526
1998-01-01,"Catoosa, GA",13047,37596,5927,11.3,8746
1999-01-01,"Catoosa, GA",13047,38930,5308,10.0,8928
2000-01-01,"Catoosa, GA",13047,40685,5219,9.6,9165
2001-01-01,"Catoosa, GA",13047,40152,5735,10.2,9394
2002-01-01,"Catoosa, GA",13047,40574,5952,10.3,9588
2003-01-01,"Catoosa, GA",13047,41947,6301,10.6,9679
2004-01-01,"Catoosa, GA",13047,42832,6638,11.0,10120
2005-01-01,"Catoosa, GA",13047,45840,6825,11.4,10230
2006-01-01,"Catoosa, GA",13047,45094,6395,10.4,10575
2007-01-01,"Catoosa, GA",13047,47022,7293,11.8,10674
2008-01-01,"Catoosa, GA",13047,47990,7112,11.4,10707
2009-01-01,"Catoosa, GA",13047,43814,8267,13.1,10658
2010-01-01,"Catoosa, GA",13047,47551,8256,13.0,10830
2011-01-01,"Catoosa, GA",13047,47030,8120,12.0,10995
2012-01-01,"Catoosa, GA",13047,48348,8262,13.0,11061
2013-01-01,"Catoosa, GA",13047,48159,8287,12.0,11149
2014-01-01,"Catoosa, GA",13047,48797,8402,13.0,11202
2015-01-01,"Catoosa, GA",13047,48830,8459,13.0,11265
2016-01-01,"Catoosa, GA",13047,49201,8546,13.0,11311
2017-01-01,"Catoosa, GA",13047,49313,8604,13.0,11359
2018-01-01,"Catoosa, GA",13047,49556,8672,13.0,11398
2019-01-01,"Catoosa, GA",13047,49683,8724,13.0,11435
