YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Fayette, IA",19065,27564,2634,12.0,4482
1997-01-01,"Fayette, IA",19065,31301,2659,12.3,4471
1998-01-01,"Fayette, IA",19065,32457,2558,12.0,4431
1999-01-01,"Fayette, IA",19065,32641,2230,10.4,4401
2000-01-01,"Fayette, IA",19065,33874,2168,10.2,4390
2001-01-01,"Fayette, IA",19065,33305,2138,10.1,4430
2002-01-01,"Fayette, IA",19065,33489,2432,11.6,4289
2003-01-01,"Fayette, IA",19065,33381,2236,10.8,4128
2004-01-01,"Fayette, IA",19065,35662,2567,12.3,3930
2005-01-01,"Fayette, IA",19065,35152,2461,12.0,4578
2006-01-01,"Fayette, IA",19065,36265,2913,14.4,4023
2007-01-01,"Fayette, IA",19065,39567,2325,11.9,3946
2008-01-01,"Fayette, IA",19065,40706,2756,14.2,3863
2009-01-01,"Fayette, IA",19065,41809,2483,12.9,3865
2010-01-01,"Fayette, IA",19065,41976,2518,13.0,3835
2011-01-01,"Fayette, IA",19065,43059,2613,13.0,3673
2012-01-01,"Fayette, IA",19065,44163,2582,13.0,3668
2013-01-01,"Fayette, IA",19065,45096,2615,14.0,3586
2014-01-01,"Fayette, IA",19065,46179,2634,14.0,3515
2015-01-01,"Fayette, IA",19065,47240,2647,14.0,3453
2016-01-01,"Fayette, IA",19065,48316,2669,14.0,3380
2017-01-01,"Fayette, IA",19065,49425,2687,15.0,3310
2018-01-01,"Fayette, IA",19065,50546,2705,15.0,3238
2019-01-01,"Fayette, IA",19065,51689,2725,15.0,3164
