YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Morgan, TN",47129,25341,3343,19.6,3280
1997-01-01,"Morgan, TN",47129,25982,3293,18.9,3325
1998-01-01,"Morgan, TN",47129,27136,3337,19.2,3339
1999-01-01,"Morgan, TN",47129,27381,3241,17.9,3115
2000-01-01,"Morgan, TN",47129,28656,3194,17.6,3275
2001-01-01,"Morgan, TN",47129,28237,3380,18.4,3286
2002-01-01,"Morgan, TN",47129,29128,3452,18.7,3240
2003-01-01,"Morgan, TN",47129,29552,3055,16.5,3324
2004-01-01,"Morgan, TN",47129,30387,3470,18.7,3250
2005-01-01,"Morgan, TN",47129,29958,4429,24.1,3265
2006-01-01,"Morgan, TN",47129,32399,3672,20.0,3344
2007-01-01,"Morgan, TN",47129,35026,3976,21.4,3804
2008-01-01,"Morgan, TN",47129,34348,3896,20.9,3399
2009-01-01,"Morgan, TN",47129,34348,3448,18.6,3418
2010-01-01,"Morgan, TN",47129,34488,3817,20.0,3587
2011-01-01,"Morgan, TN",47129,34498,3848,20.0,3461
2012-01-01,"Morgan, TN",47129,34996,3862,20.0,3527
2013-01-01,"Morgan, TN",47129,35268,3889,20.0,3524
2014-01-01,"Morgan, TN",47129,35582,3908,20.0,3541
2015-01-01,"Morgan, TN",47129,35854,3928,20.0,3551
2016-01-01,"Morgan, TN",47129,36112,3946,20.0,3562
2017-01-01,"Morgan, TN",47129,36350,3963,21.0,3571
2018-01-01,"Morgan, TN",47129,36572,3979,21.0,3580
2019-01-01,"Morgan, TN",47129,36778,3993,21.0,3589
