YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Mariposa, CA",6043,29339,2163,13.4,2670
1997-01-01,"Mariposa, CA",6043,31178,2425,15.3,2741
1998-01-01,"Mariposa, CA",6043,32760,2407,15.4,2781
1999-01-01,"Mariposa, CA",6043,33286,2239,13.2,2779
2000-01-01,"Mariposa, CA",6043,35151,2197,13.0,2807
2001-01-01,"Mariposa, CA",6043,34192,2171,12.7,2733
2002-01-01,"Mariposa, CA",6043,35331,2060,11.7,2619
2003-01-01,"Mariposa, CA",6043,35359,2023,11.3,2704
2004-01-01,"Mariposa, CA",6043,37355,1973,11.0,2561
2005-01-01,"Mariposa, CA",6043,39891,2116,12.7,2491
2006-01-01,"Mariposa, CA",6043,40930,2425,13.4,2417
2007-01-01,"Mariposa, CA",6043,42757,2218,12.5,2374
2008-01-01,"Mariposa, CA",6043,44419,2388,13.5,2313
2009-01-01,"Mariposa, CA",6043,42775,2364,13.5,2255
2010-01-01,"Mariposa, CA",6043,43718,2477,14.0,2252
2011-01-01,"Mariposa, CA",6043,44114,2532,14.0,2243
2012-01-01,"Mariposa, CA",6043,44396,2534,14.0,2235
2013-01-01,"Mariposa, CA",6043,44625,2542,14.0,2225
2014-01-01,"Mariposa, CA",6043,44845,2545,14.0,2215
2015-01-01,"Mariposa, CA",6043,45050,2552,14.0,2205
2016-01-01,"Mariposa, CA",6043,45242,2559,14.0,2196
2017-01-01,"Mariposa, CA",6043,45417,2567,14.0,2187
2018-01-01,"Mariposa, CA",6043,45575,2575,14.0,2179
2019-01-01,"Mariposa, CA",6043,45716,2583,14.0,2172
