YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995-01-01,"Seneca, NY",36099,32888,3577,10.9,5240
1997-01-01,"Seneca, NY",36099,35650,3842,11.9,5505
1998-01-01,"Seneca, NY",36099,36049,3957,12.3,5513
1999-01-01,"Seneca, NY",36099,35870,3604,11.2,5408
2000-01-01,"Seneca, NY",36099,37507,3682,11.5,5429
2001-01-01,"Seneca, NY",36099,36628,3742,11.6,5329
2002-01-01,"Seneca, NY",36099,36750,3662,11.3,5293
2003-01-01,"Seneca, NY",36099,37733,3658,11.3,5223
2004-01-01,"Seneca, NY",36099,38617,3690,11.4,5214
2005-01-01,"Seneca, NY",36099,41772,3868,12.2,5003
2006-01-01,"Seneca, NY",36099,42058,4853,15.3,4964
2007-01-01,"Seneca, NY",36099,43440,3804,12.1,4876
2008-01-01,"Seneca, NY",36099,46364,3706,11.9,4795
2009-01-01,"Seneca, NY",36099,44321,3912,12.5,4661
2010-01-01,"Seneca, NY",36099,45624,4084,13.0,4760
2011-01-01,"Seneca, NY",36099,45809,4052,13.0,4705
2012-01-01,"Seneca, NY",36099,46217,4075,13.0,4683
2013-01-01,"Seneca, NY",36099,46572,4085,13.0,4656
2014-01-01,"Seneca, NY",36099,46925,4098,13.0,4630
2015-01-01,"Seneca, NY",36099,47263,4109,13.0,4606
2016-01-01,"Seneca, NY",36099,47588,4120,13.0,4582
2017-01-01,"Seneca, NY",36099,47898,4131,13.0,4560
2018-01-01,"Seneca, NY",36099,48194,4141,13.0,4539
2019-01-01,"Seneca, NY",36099,48475,4150,13.0,4519
